Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A00003_001,SE_A00003_002,SE_A00003_003
"01001","State House District 1 (2018), Alabama","ACSSF","al","620","00","0009154",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"001",,,,,,,,,,,,,,"62000US01001","State House District 1 (2018)",,,,42674,207.7701,206.42,1.350106
"01002","State House District 2 (2018), Alabama","ACSSF","al","620","00","0009155",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"002",,,,,,,,,,,,,,"62000US01002","State House District 2 (2018)",,,,49893,385.8965,349.1924,36.70403
"01003","State House District 3 (2018), Alabama","ACSSF","al","620","00","0009156",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"003",,,,,,,,,,,,,,"62000US01003","State House District 3 (2018)",,,,46569,346.7785,312.0207,34.75786
"01004","State House District 4 (2018), Alabama","ACSSF","al","620","00","0009157",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"004",,,,,,,,,,,,,,"62000US01004","State House District 4 (2018)",,,,45153,335.4237,291.0681,44.35559
"01005","State House District 5 (2018), Alabama","ACSSF","al","620","00","0009158",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"005",,,,,,,,,,,,,,"62000US01005","State House District 5 (2018)",,,,52388,237.6809,235.5531,2.127867
"01006","State House District 6 (2018), Alabama","ACSSF","al","620","00","0009159",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"006",,,,,,,,,,,,,,"62000US01006","State House District 6 (2018)",,,,49595,138.8186,138.1451,0.6734703
"01007","State House District 7 (2018), Alabama","ACSSF","al","620","00","0009160",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"007",,,,,,,,,,,,,,"62000US01007","State House District 7 (2018)",,,,43586,773.7612,765.7084,8.052912
"01008","State House District 8 (2018), Alabama","ACSSF","al","620","00","0009161",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"008",,,,,,,,,,,,,,"62000US01008","State House District 8 (2018)",,,,45483,83.19561,82.25854,0.9370649
"01009","State House District 9 (2018), Alabama","ACSSF","al","620","00","0009162",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"009",,,,,,,,,,,,,,"62000US01009","State House District 9 (2018)",,,,46041,377.7186,374.1624,3.556244
"01010","State House District 10 (2018), Alabama","ACSSF","al","620","00","0009163",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"010",,,,,,,,,,,,,,"62000US01010","State House District 10 (2018)",,,,55270,138.3116,131.335,6.976675
"01011","State House District 11 (2018), Alabama","ACSSF","al","620","00","0009164",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"011",,,,,,,,,,,,,,"62000US01011","State House District 11 (2018)",,,,47270,512.4597,508.9724,3.487224
"01012","State House District 12 (2018), Alabama","ACSSF","al","620","00","0009165",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"012",,,,,,,,,,,,,,"62000US01012","State House District 12 (2018)",,,,48186,444.0732,426.8959,17.17723
"01013","State House District 13 (2018), Alabama","ACSSF","al","620","00","0009166",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"013",,,,,,,,,,,,,,"62000US01013","State House District 13 (2018)",,,,43546,309.6108,304.1674,5.443466
"01014","State House District 14 (2018), Alabama","ACSSF","al","620","00","0009167",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"014",,,,,,,,,,,,,,"62000US01014","State House District 14 (2018)",,,,43252,855.6022,829.1481,26.45409
"01015","State House District 15 (2018), Alabama","ACSSF","al","620","00","0009168",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"015",,,,,,,,,,,,,,"62000US01015","State House District 15 (2018)",,,,47466,178.3404,176.5602,1.780213
"01016","State House District 16 (2018), Alabama","ACSSF","al","620","00","0009169",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"016",,,,,,,,,,,,,,"62000US01016","State House District 16 (2018)",,,,44637,847.3763,829.1481,18.22824
"01017","State House District 17 (2018), Alabama","ACSSF","al","620","00","0009170",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"017",,,,,,,,,,,,,,"62000US01017","State House District 17 (2018)",,,,43663,831.947,829.1481,2.798845
"01018","State House District 18 (2018), Alabama","ACSSF","al","620","00","0009171",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"018",,,,,,,,,,,,,,"62000US01018","State House District 18 (2018)",,,,44749,886.1592,829.1481,57.01106
"01019","State House District 19 (2018), Alabama","ACSSF","al","620","00","0009172",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"019",,,,,,,,,,,,,,"62000US01019","State House District 19 (2018)",,,,51651,82.34462,82.1115,0.2331177
"01020","State House District 20 (2018), Alabama","ACSSF","al","620","00","0009173",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"020",,,,,,,,,,,,,,"62000US01020","State House District 20 (2018)",,,,45743,41.35635,41.30413,0.05221375
"01021","State House District 21 (2018), Alabama","ACSSF","al","620","00","0009174",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"021",,,,,,,,,,,,,,"62000US01021","State House District 21 (2018)",,,,48566,91.37874,90.91087,0.4678659
"01022","State House District 22 (2018), Alabama","ACSSF","al","620","00","0009175",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"022",,,,,,,,,,,,,,"62000US01022","State House District 22 (2018)",,,,52007,759.9004,754.8568,5.043617
"01023","State House District 23 (2018), Alabama","ACSSF","al","620","00","0009176",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"023",,,,,,,,,,,,,,"62000US01023","State House District 23 (2018)",,,,44284,715.8865,669.5229,46.36369
"01024","State House District 24 (2018), Alabama","ACSSF","al","620","00","0009177",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"024",,,,,,,,,,,,,,"62000US01024","State House District 24 (2018)",,,,46594,462.6109,461.4882,1.122738
"01025","State House District 25 (2018), Alabama","ACSSF","al","620","00","0009178",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"025",,,,,,,,,,,,,,"62000US01025","State House District 25 (2018)",,,,54371,45.16805,44.84382,0.3242297
"01026","State House District 26 (2018), Alabama","ACSSF","al","620","00","0009179",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"026",,,,,,,,,,,,,,"62000US01026","State House District 26 (2018)",,,,46676,162.9176,152.4775,10.44007
"01027","State House District 27 (2018), Alabama","ACSSF","al","620","00","0009180",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"027",,,,,,,,,,,,,,"62000US01027","State House District 27 (2018)",,,,46617,513.6467,467.3943,46.25229
"01028","State House District 28 (2018), Alabama","ACSSF","al","620","00","0009181",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"028",,,,,,,,,,,,,,"62000US01028","State House District 28 (2018)",,,,44568,135.8451,133.0993,2.7458
"01029","State House District 29 (2018), Alabama","ACSSF","al","620","00","0009182",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"029",,,,,,,,,,,,,,"62000US01029","State House District 29 (2018)",,,,44104,442.8045,438.8836,3.920942
"01030","State House District 30 (2018), Alabama","ACSSF","al","620","00","0009183",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"030",,,,,,,,,,,,,,"62000US01030","State House District 30 (2018)",,,,45175,467.3976,450.2169,17.18064
"01031","State House District 31 (2018), Alabama","ACSSF","al","620","00","0009184",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"031",,,,,,,,,,,,,,"62000US01031","State House District 31 (2018)",,,,45839,543.0716,510.7684,32.30323
"01032","State House District 32 (2018), Alabama","ACSSF","al","620","00","0009185",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"032",,,,,,,,,,,,,,"62000US01032","State House District 32 (2018)",,,,41931,266.7286,258.0572,8.671392
"01033","State House District 33 (2018), Alabama","ACSSF","al","620","00","0009186",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"033",,,,,,,,,,,,,,"62000US01033","State House District 33 (2018)",,,,43003,846.296,829.1481,17.14793
"01034","State House District 34 (2018), Alabama","ACSSF","al","620","00","0009187",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"034",,,,,,,,,,,,,,"62000US01034","State House District 34 (2018)",,,,45034,437.008,432.4103,4.597662
"01035","State House District 35 (2018), Alabama","ACSSF","al","620","00","0009188",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"035",,,,,,,,,,,,,,"62000US01035","State House District 35 (2018)",,,,44264,634.0024,629.7437,4.258707
"01036","State House District 36 (2018), Alabama","ACSSF","al","620","00","0009189",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"036",,,,,,,,,,,,,,"62000US01036","State House District 36 (2018)",,,,48194,228.3498,213.7088,14.64097
"01037","State House District 37 (2018), Alabama","ACSSF","al","620","00","0009190",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"037",,,,,,,,,,,,,,"62000US01037","State House District 37 (2018)",,,,44994,839.2026,829.1481,10.05447
"01038","State House District 38 (2018), Alabama","ACSSF","al","620","00","0009191",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"038",,,,,,,,,,,,,,"62000US01038","State House District 38 (2018)",,,,51128,343.5171,338.5351,4.982046
"01039","State House District 39 (2018), Alabama","ACSSF","al","620","00","0009192",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"039",,,,,,,,,,,,,,"62000US01039","State House District 39 (2018)",,,,46233,876.5801,829.1481,47.43204
"01040","State House District 40 (2018), Alabama","ACSSF","al","620","00","0009193",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"040",,,,,,,,,,,,,,"62000US01040","State House District 40 (2018)",,,,45983,268.0547,263.8976,4.157106
"01041","State House District 41 (2018), Alabama","ACSSF","al","620","00","0009194",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"041",,,,,,,,,,,,,,"62000US01041","State House District 41 (2018)",,,,50533,401.9925,387.2177,14.77478
"01042","State House District 42 (2018), Alabama","ACSSF","al","620","00","0009195",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"042",,,,,,,,,,,,,,"62000US01042","State House District 42 (2018)",,,,45856,718.6384,716.0579,2.580496
"01043","State House District 43 (2018), Alabama","ACSSF","al","620","00","0009196",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"043",,,,,,,,,,,,,,"62000US01043","State House District 43 (2018)",,,,48343,48.34668,47.08702,1.259649
"01044","State House District 44 (2018), Alabama","ACSSF","al","620","00","0009197",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"044",,,,,,,,,,,,,,"62000US01044","State House District 44 (2018)",,,,48590,87.61596,86.32224,1.293719
"01045","State House District 45 (2018), Alabama","ACSSF","al","620","00","0009198",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"045",,,,,,,,,,,,,,"62000US01045","State House District 45 (2018)",,,,49782,208.5674,203.2767,5.290686
"01046","State House District 46 (2018), Alabama","ACSSF","al","620","00","0009199",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"046",,,,,,,,,,,,,,"62000US01046","State House District 46 (2018)",,,,46780,21.64087,21.53817,0.1026997
"01047","State House District 47 (2018), Alabama","ACSSF","al","620","00","0009200",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"047",,,,,,,,,,,,,,"62000US01047","State House District 47 (2018)",,,,45593,17.21616,16.98836,0.2278038
"01048","State House District 48 (2018), Alabama","ACSSF","al","620","00","0009201",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"048",,,,,,,,,,,,,,"62000US01048","State House District 48 (2018)",,,,44367,39.24152,37.66118,1.580343
"01049","State House District 49 (2018), Alabama","ACSSF","al","620","00","0009202",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"049",,,,,,,,,,,,,,"62000US01049","State House District 49 (2018)",,,,45439,579.5884,575.6105,3.977901
"01050","State House District 50 (2018), Alabama","ACSSF","al","620","00","0009203",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"050",,,,,,,,,,,,,,"62000US01050","State House District 50 (2018)",,,,50868,260.3236,256.5183,3.805253
"01051","State House District 51 (2018), Alabama","ACSSF","al","620","00","0009204",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"051",,,,,,,,,,,,,,"62000US01051","State House District 51 (2018)",,,,44346,197.9653,197.2619,0.7034191
"01052","State House District 52 (2018), Alabama","ACSSF","al","620","00","0009205",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"052",,,,,,,,,,,,,,"62000US01052","State House District 52 (2018)",,,,43607,14.69481,14.66724,0.02756229
"01053","State House District 53 (2018), Alabama","ACSSF","al","620","00","0009206",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"053",,,,,,,,,,,,,,"62000US01053","State House District 53 (2018)",,,,44581,20.16547,19.9304,0.2350714
"01054","State House District 54 (2018), Alabama","ACSSF","al","620","00","0009207",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"054",,,,,,,,,,,,,,"62000US01054","State House District 54 (2018)",,,,45167,18.29051,18.28759,0.002926654
"01055","State House District 55 (2018), Alabama","ACSSF","al","620","00","0009208",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"055",,,,,,,,,,,,,,"62000US01055","State House District 55 (2018)",,,,41233,12.71558,12.71552,5.868753E-05
"01056","State House District 56 (2018), Alabama","ACSSF","al","620","00","0009209",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"056",,,,,,,,,,,,,,"62000US01056","State House District 56 (2018)",,,,49690,68.31211,68.04469,0.2674209
"01057","State House District 57 (2018), Alabama","ACSSF","al","620","00","0009210",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"057",,,,,,,,,,,,,,"62000US01057","State House District 57 (2018)",,,,42978,56.25534,55.76994,0.4854015
"01058","State House District 58 (2018), Alabama","ACSSF","al","620","00","0009211",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"058",,,,,,,,,,,,,,"62000US01058","State House District 58 (2018)",,,,46757,21.26788,21.23519,0.03268857
"01059","State House District 59 (2018), Alabama","ACSSF","al","620","00","0009212",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"059",,,,,,,,,,,,,,"62000US01059","State House District 59 (2018)",,,,43843,44.37379,44.25929,0.114499
"01060","State House District 60 (2018), Alabama","ACSSF","al","620","00","0009213",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"060",,,,,,,,,,,,,,"62000US01060","State House District 60 (2018)",,,,44152,65.66989,65.48553,0.1843595
"01061","State House District 61 (2018), Alabama","ACSSF","al","620","00","0009214",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"061",,,,,,,,,,,,,,"62000US01061","State House District 61 (2018)",,,,45835,840.8302,829.1481,11.68207
"01062","State House District 62 (2018), Alabama","ACSSF","al","620","00","0009215",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"062",,,,,,,,,,,,,,"62000US01062","State House District 62 (2018)",,,,48071,351.8404,347.7699,4.070509
"01063","State House District 63 (2018), Alabama","ACSSF","al","620","00","0009216",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"063",,,,,,,,,,,,,,"62000US01063","State House District 63 (2018)",,,,51485,122.5893,114.2721,8.317193
"01064","State House District 64 (2018), Alabama","ACSSF","al","620","00","0009217",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"064",,,,,,,,,,,,,,"62000US01064","State House District 64 (2018)",,,,53761,848.5759,829.1481,19.42785
"01065","State House District 65 (2018), Alabama","ACSSF","al","620","00","0009218",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"065",,,,,,,,,,,,,,"62000US01065","State House District 65 (2018)",,,,42022,854.9897,829.1481,25.84158
"01066","State House District 66 (2018), Alabama","ACSSF","al","620","00","0009219",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"066",,,,,,,,,,,,,,"62000US01066","State House District 66 (2018)",,,,46752,840.3943,829.1481,11.24615
"01067","State House District 67 (2018), Alabama","ACSSF","al","620","00","0009220",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"067",,,,,,,,,,,,,,"62000US01067","State House District 67 (2018)",,,,38892,845.9769,829.1481,16.82874
"01068","State House District 68 (2018), Alabama","ACSSF","al","620","00","0009221",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"068",,,,,,,,,,,,,,"62000US01068","State House District 68 (2018)",,,,41711,842.8893,829.1481,13.74126
"01069","State House District 69 (2018), Alabama","ACSSF","al","620","00","0009222",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"069",,,,,,,,,,,,,,"62000US01069","State House District 69 (2018)",,,,42131,871.1897,829.1481,42.04158
"01070","State House District 70 (2018), Alabama","ACSSF","al","620","00","0009223",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"070",,,,,,,,,,,,,,"62000US01070","State House District 70 (2018)",,,,52517,32.7653,32.30193,0.4633628
"01071","State House District 71 (2018), Alabama","ACSSF","al","620","00","0009224",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"071",,,,,,,,,,,,,,"62000US01071","State House District 71 (2018)",,,,42812,847.6044,829.1481,18.45625
"01072","State House District 72 (2018), Alabama","ACSSF","al","620","00","0009225",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"072",,,,,,,,,,,,,,"62000US01072","State House District 72 (2018)",,,,43058,857.2873,829.1481,28.13917
"01073","State House District 73 (2018), Alabama","ACSSF","al","620","00","0009226",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"073",,,,,,,,,,,,,,"62000US01073","State House District 73 (2018)",,,,51164,107.7523,106.5944,1.157892
"01074","State House District 74 (2018), Alabama","ACSSF","al","620","00","0009227",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"074",,,,,,,,,,,,,,"62000US01074","State House District 74 (2018)",,,,44604,22.60611,22.49765,0.1084596
"01075","State House District 75 (2018), Alabama","ACSSF","al","620","00","0009228",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"075",,,,,,,,,,,,,,"62000US01075","State House District 75 (2018)",,,,53506,240.8951,236.7146,4.180587
"01076","State House District 76 (2018), Alabama","ACSSF","al","620","00","0009229",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"076",,,,,,,,,,,,,,"62000US01076","State House District 76 (2018)",,,,42968,19.11,18.95939,0.1506065
"01077","State House District 77 (2018), Alabama","ACSSF","al","620","00","0009230",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"077",,,,,,,,,,,,,,"62000US01077","State House District 77 (2018)",,,,43635,17.0182,16.91148,0.1067128
"01078","State House District 78 (2018), Alabama","ACSSF","al","620","00","0009231",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"078",,,,,,,,,,,,,,"62000US01078","State House District 78 (2018)",,,,42052,107.7623,101.5404,6.221887
"01079","State House District 79 (2018), Alabama","ACSSF","al","620","00","0009232",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"079",,,,,,,,,,,,,,"62000US01079","State House District 79 (2018)",,,,53928,44.91304,44.10352,0.8095235
"01080","State House District 80 (2018), Alabama","ACSSF","al","620","00","0009233",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"080",,,,,,,,,,,,,,"62000US01080","State House District 80 (2018)",,,,49228,59.39237,58.93351,0.4588577
"01081","State House District 81 (2018), Alabama","ACSSF","al","620","00","0009234",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"081",,,,,,,,,,,,,,"62000US01081","State House District 81 (2018)",,,,45010,890.0814,829.1481,60.9333
"01082","State House District 82 (2018), Alabama","ACSSF","al","620","00","0009235",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"082",,,,,,,,,,,,,,"62000US01082","State House District 82 (2018)",,,,48800,836.0864,829.1481,6.938254
"01083","State House District 83 (2018), Alabama","ACSSF","al","620","00","0009236",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"083",,,,,,,,,,,,,,"62000US01083","State House District 83 (2018)",,,,48733,347.4366,345.293,2.143582
"01084","State House District 84 (2018), Alabama","ACSSF","al","620","00","0009237",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"084",,,,,,,,,,,,,,"62000US01084","State House District 84 (2018)",,,,45534,855.5952,829.1481,26.44709
"01085","State House District 85 (2018), Alabama","ACSSF","al","620","00","0009238",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"085",,,,,,,,,,,,,,"62000US01085","State House District 85 (2018)",,,,45219,619.2675,612.6682,6.599267
"01086","State House District 86 (2018), Alabama","ACSSF","al","620","00","0009239",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"086",,,,,,,,,,,,,,"62000US01086","State House District 86 (2018)",,,,46388,453.2019,451.4832,1.718738
"01087","State House District 87 (2018), Alabama","ACSSF","al","620","00","0009240",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"087",,,,,,,,,,,,,,"62000US01087","State House District 87 (2018)",,,,48114,646.2871,641.7415,4.545619
"01088","State House District 88 (2018), Alabama","ACSSF","al","620","00","0009241",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"088",,,,,,,,,,,,,,"62000US01088","State House District 88 (2018)",,,,49435,89.2534,84.54849,4.704903
"01089","State House District 89 (2018), Alabama","ACSSF","al","620","00","0009242",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"089",,,,,,,,,,,,,,"62000US01089","State House District 89 (2018)",,,,46062,831.1719,829.1481,2.023784
"01090","State House District 90 (2018), Alabama","ACSSF","al","620","00","0009243",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"090",,,,,,,,,,,,,,"62000US01090","State House District 90 (2018)",,,,44125,835.0871,829.1481,5.939012
"01091","State House District 91 (2018), Alabama","ACSSF","al","620","00","0009244",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"091",,,,,,,,,,,,,,"62000US01091","State House District 91 (2018)",,,,47732,534.2126,533.4765,0.7361026
"01092","State House District 92 (2018), Alabama","ACSSF","al","620","00","0009245",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"092",,,,,,,,,,,,,,"62000US01092","State House District 92 (2018)",,,,43596,847.381,829.1481,18.23286
"01093","State House District 93 (2018), Alabama","ACSSF","al","620","00","0009246",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"093",,,,,,,,,,,,,,"62000US01093","State House District 93 (2018)",,,,45609,324.1056,323.662,0.4435963
"01094","State House District 94 (2018), Alabama","ACSSF","al","620","00","0009247",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"094",,,,,,,,,,,,,,"62000US01094","State House District 94 (2018)",,,,55370,274.3971,184.1262,90.27087
"01095","State House District 95 (2018), Alabama","ACSSF","al","620","00","0009248",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"095",,,,,,,,,,,,,,"62000US01095","State House District 95 (2018)",,,,54680,435.3858,178.0177,257.3681
"01096","State House District 96 (2018), Alabama","ACSSF","al","620","00","0009249",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"096",,,,,,,,,,,,,,"62000US01096","State House District 96 (2018)",,,,53160,247.2203,178.1812,69.03904
"01097","State House District 97 (2018), Alabama","ACSSF","al","620","00","0009250",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"097",,,,,,,,,,,,,,"62000US01097","State House District 97 (2018)",,,,41596,71.00362,33.26268,37.74094
"01098","State House District 98 (2018), Alabama","ACSSF","al","620","00","0009251",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"098",,,,,,,,,,,,,,"62000US01098","State House District 98 (2018)",,,,42087,175.1812,168.3377,6.843439
"01099","State House District 99 (2018), Alabama","ACSSF","al","620","00","0009252",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"099",,,,,,,,,,,,,,"62000US01099","State House District 99 (2018)",,,,46050,38.583,38.50913,0.07386945
"01100","State House District 100 (2018), Alabama","ACSSF","al","620","00","0009253",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,,,"62000US01100","State House District 100 (2018)",,,,51527,63.04637,62.66975,0.3766253
"01101","State House District 101 (2018), Alabama","ACSSF","al","620","00","0009254",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"101",,,,,,,,,,,,,,"62000US01101","State House District 101 (2018)",,,,45255,42.63009,40.53063,2.099462
"01102","State House District 102 (2018), Alabama","ACSSF","al","620","00","0009255",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"102",,,,,,,,,,,,,,"62000US01102","State House District 102 (2018)",,,,48459,533.5878,527.9506,5.637146
"01103","State House District 103 (2018), Alabama","ACSSF","al","620","00","0009256",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"103",,,,,,,,,,,,,,"62000US01103","State House District 103 (2018)",,,,40491,20.50203,19.62389,0.8781361
"01104","State House District 104 (2018), Alabama","ACSSF","al","620","00","0009257",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"104",,,,,,,,,,,,,,"62000US01104","State House District 104 (2018)",,,,47193,48.82454,48.34443,0.4801072
"01105","State House District 105 (2018), Alabama","ACSSF","al","620","00","0009258",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,"105",,,,,,,,,,,,,,"62000US01105","State House District 105 (2018)",,,,43944,604.575,248.5024,356.0726
"02001","State House District 1 (2018), Alaska","ACSSF","ak","620","00","0003462",,,,,"02",,,,,,,,,,,,,,,,,,,,,,,,,"001",,,,,,,,,,,,,,"62000US02001","State House District 1 (2018)",,,,16391,8.274881,7.905831,0.36905
"02002","State House District 2 (2018), Alaska","ACSSF","ak","620","00","0003463",,,,,"02",,,,,,,,,,,,,,,,,,,,,,,,,"002",,,,,,,,,,,,,,"62000US02002","State House District 2 (2018)",,,,18497,35.39453,34.69992,0.6946032
"02003","State House District 3 (2018), Alaska","ACSSF","ak","620","00","0003464",,,,,"02",,,,,,,,,,,,,,,,,,,,,,,,,"003",,,,,,,,,,,,,,"62000US02003","State House District 3 (2018)",,,,19117,60.24361,58.51231,1.731301
"02004","State House District 4 (2018), Alaska","ACSSF","ak","620","00","0003465",,,,,"02",,,,,,,,,,,,,,,,,,,,,,,,,"004",,,,,,,,,,,,,,"62000US02004","State House District 4 (2018)",,,,18464,805.8005,805.5558,0.2447301
"02005","State House District 5 (2018), Alaska","ACSSF","ak","620","00","0003466",,,,,"02",,,,,,,,,,,,,,,,,,,,,,,,,"005",,,,,,,,,,,,,,"62000US02005","State House District 5 (2018)",,,,16863,907.0779,829.1481,77.92981
