Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A00003_001,SE_A00003_002,SE_A00003_003
"00037","Abbeville, LA Urban Cluster (2010)","ACSSF","us","400","00","0007256",,,,,,,,,,,,,,,,,,,,,,,,,,"00037",,,,,,,,,,,,,,,,,,"40000US00037","Abbeville",,,,19602,,,
"00064","Abbeville, SC Urban Cluster (2010)","ACSSF","us","400","00","0007257",,,,,,,,,,,,,,,,,,,,,,,,,,"00064",,,,,,,,,,,,,,,,,,"40000US00064","Abbeville",,,,4747,,,
"00091","Abbotsford, WI Urban Cluster (2010)","ACSSF","us","400","00","0007258",,,,,,,,,,,,,,,,,,,,,,,,,,"00091",,,,,,,,,,,,,,,,,,"40000US00091","Abbotsford",,,,4388,,,
"00118","Aberdeen, MS Urban Cluster (2010)","ACSSF","us","400","00","0007259",,,,,,,,,,,,,,,,,,,,,,,,,,"00118",,,,,,,,,,,,,,,,,,"40000US00118","Aberdeen",,,,3743,,,
"00145","Aberdeen, SD Urban Cluster (2010)","ACSSF","us","400","00","0007260",,,,,,,,,,,,,,,,,,,,,,,,,,"00145",,,,,,,,,,,,,,,,,,"40000US00145","Aberdeen",,,,26965,,,
"00172","Aberdeen, WA Urban Cluster (2010)","ACSSF","us","400","00","0007261",,,,,,,,,,,,,,,,,,,,,,,,,,"00172",,,,,,,,,,,,,,,,,,"40000US00172","Aberdeen",,,,30270,,,
"00199","Aberdeen--Bel Air South--Bel Air North, MD Urbanized Area (2010)","ACSSF","us","400","00","0007262",,,,,,,,,,,,,,,,,,,,,,,,,,"00199",,,,,,,,,,,,,,,,,,"40000US00199","Aberdeen--Bel Air South--Bel Air North",,,,218435,,,
"00226","Abernathy, TX Urban Cluster (2010)","ACSSF","us","400","00","0007263",,,,,,,,,,,,,,,,,,,,,,,,,,"00226",,,,,,,,,,,,,,,,,,"40000US00226","Abernathy",,,,3182,,,
"00253","Abilene, KS Urban Cluster (2010)","ACSSF","us","400","00","0007264",,,,,,,,,,,,,,,,,,,,,,,,,,"00253",,,,,,,,,,,,,,,,,,"40000US00253","Abilene",,,,6288,,,
"00280","Abilene, TX Urbanized Area (2010)","ACSSF","us","400","00","0007265",,,,,,,,,,,,,,,,,,,,,,,,,,"00280",,,,,,,,,,,,,,,,,,"40000US00280","Abilene",,,,114198,,,
"00334","Abingdon, IL Urban Cluster (2010)","ACSSF","us","400","00","0007266",,,,,,,,,,,,,,,,,,,,,,,,,,"00334",,,,,,,,,,,,,,,,,,"40000US00334","Abingdon",,,,3596,,,
"00388","Ada, OH Urban Cluster (2010)","ACSSF","us","400","00","0007267",,,,,,,,,,,,,,,,,,,,,,,,,,"00388",,,,,,,,,,,,,,,,,,"40000US00388","Ada",,,,5198,,,
"00415","Ada, OK Urban Cluster (2010)","ACSSF","us","400","00","0007268",,,,,,,,,,,,,,,,,,,,,,,,,,"00415",,,,,,,,,,,,,,,,,,"40000US00415","Ada",,,,18150,,,
"00450","Adams, NY Urban Cluster (2010)","ACSSF","us","400","00","0007269",,,,,,,,,,,,,,,,,,,,,,,,,,"00450",,,,,,,,,,,,,,,,,,"40000US00450","Adams",,,,2442,,,
"00469","Adel, GA Urban Cluster (2010)","ACSSF","us","400","00","0007270",,,,,,,,,,,,,,,,,,,,,,,,,,"00469",,,,,,,,,,,,,,,,,,"40000US00469","Adel",,,,7176,,,
"00496","Adel, IA Urban Cluster (2010)","ACSSF","us","400","00","0007271",,,,,,,,,,,,,,,,,,,,,,,,,,"00496",,,,,,,,,,,,,,,,,,"40000US00496","Adel",,,,3818,,,
"00550","Adjuntas, PR Urban Cluster (2010)","ACSSF","pr","400","00","0007010",,,,,,,,,,,,,,,,,,,,,,,,,,"00550",,,,,,,,,,,,,,,,,,"40000US00550","Adjuntas",,,,9988,,,
"00577","Adrian, MI Urban Cluster (2010)","ACSSF","us","400","00","0007272",,,,,,,,,,,,,,,,,,,,,,,,,,"00577",,,,,,,,,,,,,,,,,,"40000US00577","Adrian",,,,44634,,,
"00631","Aguadilla--Isabela--San Sebastián, PR Urbanized Area (2010)","ACSSF","pr","400","00","0007011",,,,,,,,,,,,,,,,,,,,,,,,,,"00631",,,,,,,,,,,,,,,,,,"40000US00631","Aguadilla--Isabela--San Sebastián",,,,267316,,,
"00658","Ahoskie, NC Urban Cluster (2010)","ACSSF","us","400","00","0007273",,,,,,,,,,,,,,,,,,,,,,,,,,"00658",,,,,,,,,,,,,,,,,,"40000US00658","Ahoskie",,,,4775,,,
"00676","Air Force Academy, CO Urban Cluster (2010)","ACSSF","us","400","00","0007274",,,,,,,,,,,,,,,,,,,,,,,,,,"00676",,,,,,,,,,,,,,,,,,"40000US00676","Air Force Academy",,,,2837,,,
"00712","Ajo, AZ Urban Cluster (2010)","ACSSF","us","400","00","0007275",,,,,,,,,,,,,,,,,,,,,,,,,,"00712",,,,,,,,,,,,,,,,,,"40000US00712","Ajo",,,,2349,,,
"00739","Akron, NY Urban Cluster (2010)","ACSSF","us","400","00","0007276",,,,,,,,,,,,,,,,,,,,,,,,,,"00739",,,,,,,,,,,,,,,,,,"40000US00739","Akron",,,,2880,,,
"00766","Akron, OH Urbanized Area (2010)","ACSSF","us","400","00","0007277",,,,,,,,,,,,,,,,,,,,,,,,,,"00766",,,,,,,,,,,,,,,,,,"40000US00766","Akron",,,,566653,,,
"00793","Alachua, FL Urban Cluster (2010)","ACSSF","us","400","00","0007278",,,,,,,,,,,,,,,,,,,,,,,,,,"00793",,,,,,,,,,,,,,,,,,"40000US00793","Alachua",,,,4852,,,
"00820","Alamogordo, NM Urban Cluster (2010)","ACSSF","us","400","00","0007279",,,,,,,,,,,,,,,,,,,,,,,,,,"00820",,,,,,,,,,,,,,,,,,"40000US00820","Alamogordo",,,,33257,,,
"00847","Alamosa, CO Urban Cluster (2010)","ACSSF","us","400","00","0007280",,,,,,,,,,,,,,,,,,,,,,,,,,"00847",,,,,,,,,,,,,,,,,,"40000US00847","Alamosa",,,,9957,,,
"00901","Albany, GA Urbanized Area (2010)","ACSSF","us","400","00","0007281",,,,,,,,,,,,,,,,,,,,,,,,,,"00901",,,,,,,,,,,,,,,,,,"40000US00901","Albany",,,,90855,,,
"00921","Albany, MN Urban Cluster (2010)","ACSSF","us","400","00","0007282",,,,,,,,,,,,,,,,,,,,,,,,,,"00921",,,,,,,,,,,,,,,,,,"40000US00921","Albany",,,,2727,,,
"00955","Albany, OR Urbanized Area (2010)","ACSSF","us","400","00","0007283",,,,,,,,,,,,,,,,,,,,,,,,,,"00955",,,,,,,,,,,,,,,,,,"40000US00955","Albany",,,,62134,,,
"00970","Albany--Schenectady, NY Urbanized Area (2010)","ACSSF","us","400","00","0007284",,,,,,,,,,,,,,,,,,,,,,,,,,"00970",,,,,,,,,,,,,,,,,,"40000US00970","Albany--Schenectady",,,,596121,,,
"00982","Albemarle, NC Urban Cluster (2010)","ACSSF","us","400","00","0007285",,,,,,,,,,,,,,,,,,,,,,,,,,"00982",,,,,,,,,,,,,,,,,,"40000US00982","Albemarle",,,,16859,,,
"01009","Albert Lea, MN Urban Cluster (2010)","ACSSF","us","400","00","0007286",,,,,,,,,,,,,,,,,,,,,,,,,,"01009",,,,,,,,,,,,,,,,,,"40000US01009","Albert Lea",,,,17312,,,
"01036","Albertville, AL Urban Cluster (2010)","ACSSF","us","400","00","0007287",,,,,,,,,,,,,,,,,,,,,,,,,,"01036",,,,,,,,,,,,,,,,,,"40000US01036","Albertville",,,,37197,,,
"01063","Albia, IA Urban Cluster (2010)","ACSSF","us","400","00","0007288",,,,,,,,,,,,,,,,,,,,,,,,,,"01063",,,,,,,,,,,,,,,,,,"40000US01063","Albia",,,,3621,,,
"01090","Albion, MI Urban Cluster (2010)","ACSSF","us","400","00","0007289",,,,,,,,,,,,,,,,,,,,,,,,,,"01090",,,,,,,,,,,,,,,,,,"40000US01090","Albion",,,,8913,,,
"01117","Albion, NY Urban Cluster (2010)","ACSSF","us","400","00","0007290",,,,,,,,,,,,,,,,,,,,,,,,,,"01117",,,,,,,,,,,,,,,,,,"40000US01117","Albion",,,,8057,,,
"01144","Albion, PA Urban Cluster (2010)","ACSSF","us","400","00","0007291",,,,,,,,,,,,,,,,,,,,,,,,,,"01144",,,,,,,,,,,,,,,,,,"40000US01144","Albion",,,,4750,,,
"01171","Albuquerque, NM Urbanized Area (2010)","ACSSF","us","400","00","0007292",,,,,,,,,,,,,,,,,,,,,,,,,,"01171",,,,,,,,,,,,,,,,,,"40000US01171","Albuquerque",,,,762169,,,
"01198","Alderson, WV Urban Cluster (2010)","ACSSF","us","400","00","0007293",,,,,,,,,,,,,,,,,,,,,,,,,,"01198",,,,,,,,,,,,,,,,,,"40000US01198","Alderson",,,,1985,,,
"01225","Aledo, IL Urban Cluster (2010)","ACSSF","us","400","00","0007294",,,,,,,,,,,,,,,,,,,,,,,,,,"01225",,,,,,,,,,,,,,,,,,"40000US01225","Aledo",,,,3551,,,
"01232","Aledo, TX Urban Cluster (2010)","ACSSF","us","400","00","0007295",,,,,,,,,,,,,,,,,,,,,,,,,,"01232",,,,,,,,,,,,,,,,,,"40000US01232","Aledo",,,,6092,,,
"01252","Alexander City, AL Urban Cluster (2010)","ACSSF","us","400","00","0007296",,,,,,,,,,,,,,,,,,,,,,,,,,"01252",,,,,,,,,,,,,,,,,,"40000US01252","Alexander City",,,,7841,,,
"01279","Alexandria, LA Urbanized Area (2010)","ACSSF","us","400","00","0007297",,,,,,,,,,,,,,,,,,,,,,,,,,"01279",,,,,,,,,,,,,,,,,,"40000US01279","Alexandria",,,,80106,,,
"01306","Alexandria, MN Urban Cluster (2010)","ACSSF","us","400","00","0007298",,,,,,,,,,,,,,,,,,,,,,,,,,"01306",,,,,,,,,,,,,,,,,,"40000US01306","Alexandria",,,,17856,,,
"01333","Alfred, NY Urban Cluster (2010)","ACSSF","us","400","00","0007299",,,,,,,,,,,,,,,,,,,,,,,,,,"01333",,,,,,,,,,,,,,,,,,"40000US01333","Alfred",,,,4258,,,
"01360","Algoma, WI Urban Cluster (2010)","ACSSF","us","400","00","0007300",,,,,,,,,,,,,,,,,,,,,,,,,,"01360",,,,,,,,,,,,,,,,,,"40000US01360","Algoma",,,,2929,,,
"01387","Algona, IA Urban Cluster (2010)","ACSSF","us","400","00","0007301",,,,,,,,,,,,,,,,,,,,,,,,,,"01387",,,,,,,,,,,,,,,,,,"40000US01387","Algona",,,,5099,,,
"01414","Alice, TX Urban Cluster (2010)","ACSSF","us","400","00","0007302",,,,,,,,,,,,,,,,,,,,,,,,,,"01414",,,,,,,,,,,,,,,,,,"40000US01414","Alice",,,,19725,,,
"01441","Allegan, MI Urban Cluster (2010)","ACSSF","us","400","00","0007303",,,,,,,,,,,,,,,,,,,,,,,,,,"01441",,,,,,,,,,,,,,,,,,"40000US01441","Allegan",,,,5720,,,
"01468","Allendale, SC Urban Cluster (2010)","ACSSF","us","400","00","0007304",,,,,,,,,,,,,,,,,,,,,,,,,,"01468",,,,,,,,,,,,,,,,,,"40000US01468","Allendale",,,,2693,,,
"01495","Allentown, PA--NJ Urbanized Area (2010)","ACSSF","us","400","00","0007305",,,,,,,,,,,,,,,,,,,,,,,,,,"01495",,,,,,,,,,,,,,,,,,"40000US01495","Allentown",,,,683549,,,
"01522","Alliance, NE Urban Cluster (2010)","ACSSF","us","400","00","0007306",,,,,,,,,,,,,,,,,,,,,,,,,,"01522",,,,,,,,,,,,,,,,,,"40000US01522","Alliance",,,,8139,,,
"01549","Alliance, OH Urban Cluster (2010)","ACSSF","us","400","00","0007307",,,,,,,,,,,,,,,,,,,,,,,,,,"01549",,,,,,,,,,,,,,,,,,"40000US01549","Alliance",,,,31441,,,
"01603","Alma, GA Urban Cluster (2010)","ACSSF","us","400","00","0007308",,,,,,,,,,,,,,,,,,,,,,,,,,"01603",,,,,,,,,,,,,,,,,,"40000US01603","Alma",,,,3519,,,
"01630","Alma--St. Louis, MI Urban Cluster (2010)","ACSSF","us","400","00","0007309",,,,,,,,,,,,,,,,,,,,,,,,,,"01630",,,,,,,,,,,,,,,,,,"40000US01630","Alma--St. Louis",,,,16661,,,
"01657","Almont, MI Urban Cluster (2010)","ACSSF","us","400","00","0007310",,,,,,,,,,,,,,,,,,,,,,,,,,"01657",,,,,,,,,,,,,,,,,,"40000US01657","Almont",,,,2855,,,
"01684","Alpena, MI Urban Cluster (2010)","ACSSF","us","400","00","0007311",,,,,,,,,,,,,,,,,,,,,,,,,,"01684",,,,,,,,,,,,,,,,,,"40000US01684","Alpena",,,,13390,,,
"01711","Alpine, TX Urban Cluster (2010)","ACSSF","us","400","00","0007312",,,,,,,,,,,,,,,,,,,,,,,,,,"01711",,,,,,,,,,,,,,,,,,"40000US01711","Alpine",,,,6745,,,
"01738","Altavista, VA Urban Cluster (2010)","ACSSF","us","400","00","0007313",,,,,,,,,,,,,,,,,,,,,,,,,,"01738",,,,,,,,,,,,,,,,,,"40000US01738","Altavista",,,,4905,,,
"01765","Alton, IL--MO Urbanized Area (2010)","ACSSF","us","400","00","0007314",,,,,,,,,,,,,,,,,,,,,,,,,,"01765",,,,,,,,,,,,,,,,,,"40000US01765","Alton",,,,81384,,,
"01792","Altoona, PA Urbanized Area (2010)","ACSSF","us","400","00","0007315",,,,,,,,,,,,,,,,,,,,,,,,,,"01792",,,,,,,,,,,,,,,,,,"40000US01792","Altoona",,,,75555,,,
"01819","Alturas, CA Urban Cluster (2010)","ACSSF","us","400","00","0007316",,,,,,,,,,,,,,,,,,,,,,,,,,"01819",,,,,,,,,,,,,,,,,,"40000US01819","Alturas",,,,2614,,,
"01846","Altus, OK Urban Cluster (2010)","ACSSF","us","400","00","0007317",,,,,,,,,,,,,,,,,,,,,,,,,,"01846",,,,,,,,,,,,,,,,,,"40000US01846","Altus",,,,18469,,,
"01873","Alva, OK Urban Cluster (2010)","ACSSF","us","400","00","0007318",,,,,,,,,,,,,,,,,,,,,,,,,,"01873",,,,,,,,,,,,,,,,,,"40000US01873","Alva",,,,5486,,,
"01900","Alvarado, TX Urban Cluster (2010)","ACSSF","us","400","00","0007319",,,,,,,,,,,,,,,,,,,,,,,,,,"01900",,,,,,,,,,,,,,,,,,"40000US01900","Alvarado",,,,4342,,,
"01927","Amarillo, TX Urbanized Area (2010)","ACSSF","us","400","00","0007320",,,,,,,,,,,,,,,,,,,,,,,,,,"01927",,,,,,,,,,,,,,,,,,"40000US01927","Amarillo",,,,202031,,,
"01981","American Falls, ID Urban Cluster (2010)","ACSSF","us","400","00","0007321",,,,,,,,,,,,,,,,,,,,,,,,,,"01981",,,,,,,,,,,,,,,,,,"40000US01981","American Falls",,,,4295,,,
"02008","Americus, GA Urban Cluster (2010)","ACSSF","us","400","00","0007322",,,,,,,,,,,,,,,,,,,,,,,,,,"02008",,,,,,,,,,,,,,,,,,"40000US02008","Americus",,,,17562,,,
"02035","Amery, WI Urban Cluster (2010)","ACSSF","us","400","00","0007323",,,,,,,,,,,,,,,,,,,,,,,,,,"02035",,,,,,,,,,,,,,,,,,"40000US02035","Amery",,,,2793,,,
"02062","Ames, IA Urbanized Area (2010)","ACSSF","us","400","00","0007324",,,,,,,,,,,,,,,,,,,,,,,,,,"02062",,,,,,,,,,,,,,,,,,"40000US02062","Ames",,,,66935,,,
"02116","Amite City, LA Urban Cluster (2010)","ACSSF","us","400","00","0007325",,,,,,,,,,,,,,,,,,,,,,,,,,"02116",,,,,,,,,,,,,,,,,,"40000US02116","Amite City",,,,6027,,,
"02143","Amory, MS Urban Cluster (2010)","ACSSF","us","400","00","0007326",,,,,,,,,,,,,,,,,,,,,,,,,,"02143",,,,,,,,,,,,,,,,,,"40000US02143","Amory",,,,6057,,,
"02170","Amsterdam, NY Urban Cluster (2010)","ACSSF","us","400","00","0007327",,,,,,,,,,,,,,,,,,,,,,,,,,"02170",,,,,,,,,,,,,,,,,,"40000US02170","Amsterdam",,,,21583,,,
"02197","Anaconda-Deer Lodge County, MT Urban Cluster (2010)","ACSSF","us","400","00","0007328",,,,,,,,,,,,,,,,,,,,,,,,,,"02197",,,,,,,,,,,,,,,,,,"40000US02197","Anaconda-Deer Lodge County",,,,6100,,,
"02224","Anacortes, WA Urban Cluster (2010)","ACSSF","us","400","00","0007329",,,,,,,,,,,,,,,,,,,,,,,,,,"02224",,,,,,,,,,,,,,,,,,"40000US02224","Anacortes",,,,17863,,,
"02251","Anadarko, OK Urban Cluster (2010)","ACSSF","us","400","00","0007330",,,,,,,,,,,,,,,,,,,,,,,,,,"02251",,,,,,,,,,,,,,,,,,"40000US02251","Anadarko",,,,5796,,,
"02278","Anamosa, IA Urban Cluster (2010)","ACSSF","us","400","00","0007331",,,,,,,,,,,,,,,,,,,,,,,,,,"02278",,,,,,,,,,,,,,,,,,"40000US02278","Anamosa",,,,5386,,,
"02305","Anchorage, AK Urbanized Area (2010)","ACSSF","us","400","00","0007332",,,,,,,,,,,,,,,,,,,,,,,,,,"02305",,,,,,,,,,,,,,,,,,"40000US02305","Anchorage",,,,250398,,,
"02332","Anchorage Northeast, AK Urban Cluster (2010)","ACSSF","us","400","00","0007333",,,,,,,,,,,,,,,,,,,,,,,,,,"02332",,,,,,,,,,,,,,,,,,"40000US02332","Anchorage Northeast",,,,29282,,,
"02359","Andalusia, AL Urban Cluster (2010)","ACSSF","us","400","00","0007334",,,,,,,,,,,,,,,,,,,,,,,,,,"02359",,,,,,,,,,,,,,,,,,"40000US02359","Andalusia",,,,6227,,,
"02386","Anderson, IN Urbanized Area (2010)","ACSSF","us","400","00","0007335",,,,,,,,,,,,,,,,,,,,,,,,,,"02386",,,,,,,,,,,,,,,,,,"40000US02386","Anderson",,,,85924,,,
"02413","Anderson, SC Urbanized Area (2010)","ACSSF","us","400","00","0007336",,,,,,,,,,,,,,,,,,,,,,,,,,"02413",,,,,,,,,,,,,,,,,,"40000US02413","Anderson",,,,80949,,,
"02440","Andrews, SC Urban Cluster (2010)","ACSSF","us","400","00","0007337",,,,,,,,,,,,,,,,,,,,,,,,,,"02440",,,,,,,,,,,,,,,,,,"40000US02440","Andrews",,,,4248,,,
"02467","Andrews, TX Urban Cluster (2010)","ACSSF","us","400","00","0007338",,,,,,,,,,,,,,,,,,,,,,,,,,"02467",,,,,,,,,,,,,,,,,,"40000US02467","Andrews",,,,15659,,,
"02494","Angels, CA Urban Cluster (2010)","ACSSF","us","400","00","0007339",,,,,,,,,,,,,,,,,,,,,,,,,,"02494",,,,,,,,,,,,,,,,,,"40000US02494","Angels",,,,3664,,,
"02548","Angola, IN Urban Cluster (2010)","ACSSF","us","400","00","0007340",,,,,,,,,,,,,,,,,,,,,,,,,,"02548",,,,,,,,,,,,,,,,,,"40000US02548","Angola",,,,11507,,,
"02575","Anna, IL Urban Cluster (2010)","ACSSF","us","400","00","0007341",,,,,,,,,,,,,,,,,,,,,,,,,,"02575",,,,,,,,,,,,,,,,,,"40000US02575","Anna",,,,5607,,,
"02581","Anna, TX Urban Cluster (2010)","ACSSF","us","400","00","0007342",,,,,,,,,,,,,,,,,,,,,,,,,,"02581",,,,,,,,,,,,,,,,,,"40000US02581","Anna",,,,15653,,,
"02590","Annandale, MN Urban Cluster (2010)","ACSSF","us","400","00","0007343",,,,,,,,,,,,,,,,,,,,,,,,,,"02590",,,,,,,,,,,,,,,,,,"40000US02590","Annandale",,,,3411,,,
"02602","Ann Arbor, MI Urbanized Area (2010)","ACSSF","us","400","00","0007344",,,,,,,,,,,,,,,,,,,,,,,,,,"02602",,,,,,,,,,,,,,,,,,"40000US02602","Ann Arbor",,,,322499,,,
"02629","Anniston--Oxford, AL Urbanized Area (2010)","ACSSF","us","400","00","0007345",,,,,,,,,,,,,,,,,,,,,,,,,,"02629",,,,,,,,,,,,,,,,,,"40000US02629","Anniston--Oxford",,,,75445,,,
"02656","Antigo, WI Urban Cluster (2010)","ACSSF","us","400","00","0007346",,,,,,,,,,,,,,,,,,,,,,,,,,"02656",,,,,,,,,,,,,,,,,,"40000US02656","Antigo",,,,8007,,,
"02683","Antioch, CA Urbanized Area (2010)","ACSSF","us","400","00","0007347",,,,,,,,,,,,,,,,,,,,,,,,,,"02683",,,,,,,,,,,,,,,,,,"40000US02683","Antioch",,,,312257,,,
"02710","Apalachicola, FL Urban Cluster (2010)","ACSSF","us","400","00","0007348",,,,,,,,,,,,,,,,,,,,,,,,,,"02710",,,,,,,,,,,,,,,,,,"40000US02710","Apalachicola",,,,4050,,,
"02764","Appleton, WI Urbanized Area (2010)","ACSSF","us","400","00","0007349",,,,,,,,,,,,,,,,,,,,,,,,,,"02764",,,,,,,,,,,,,,,,,,"40000US02764","Appleton",,,,225502,,,
"02773","Apple Valley, OH Urban Cluster (2010)","ACSSF","us","400","00","0007350",,,,,,,,,,,,,,,,,,,,,,,,,,"02773",,,,,,,,,,,,,,,,,,"40000US02773","Apple Valley",,,,5269,,,
"02791","Arab, AL Urban Cluster (2010)","ACSSF","us","400","00","0007351",,,,,,,,,,,,,,,,,,,,,,,,,,"02791",,,,,,,,,,,,,,,,,,"40000US02791","Arab",,,,7939,,,
"02825","Arbuckle, CA Urban Cluster (2010)","ACSSF","us","400","00","0007352",,,,,,,,,,,,,,,,,,,,,,,,,,"02825",,,,,,,,,,,,,,,,,,"40000US02825","Arbuckle",,,,2777,,,
"02845","Arcade, NY Urban Cluster (2010)","ACSSF","us","400","00","0007353",,,,,,,,,,,,,,,,,,,,,,,,,,"02845",,,,,,,,,,,,,,,,,,"40000US02845","Arcade",,,,3373,,,
"02899","Arcadia, LA Urban Cluster (2010)","ACSSF","us","400","00","0007354",,,,,,,,,,,,,,,,,,,,,,,,,,"02899",,,,,,,,,,,,,,,,,,"40000US02899","Arcadia",,,,2474,,,
"02901","Arcadia, WI Urban Cluster (2010)","ACSSF","us","400","00","0007355",,,,,,,,,,,,,,,,,,,,,,,,,,"02901",,,,,,,,,,,,,,,,,,"40000US02901","Arcadia",,,,3079,,,
"02912","Arcadia--Southeast Arcadia, FL Urban Cluster (2010)","ACSSF","us","400","00","0007356",,,,,,,,,,,,,,,,,,,,,,,,,,"02912",,,,,,,,,,,,,,,,,,"40000US02912","Arcadia--Southeast Arcadia",,,,19377,,,
"02926","Arcata--McKinleyville, CA Urban Cluster (2010)","ACSSF","us","400","00","0007357",,,,,,,,,,,,,,,,,,,,,,,,,,"02926",,,,,,,,,,,,,,,,,,"40000US02926","Arcata--McKinleyville",,,,34477,,,
"02953","Archbold, OH Urban Cluster (2010)","ACSSF","us","400","00","0007358",,,,,,,,,,,,,,,,,,,,,,,,,,"02953",,,,,,,,,,,,,,,,,,"40000US02953","Archbold",,,,4862,,,
"02965","Archer Lodge--Clayton, NC Urban Cluster (2010)","ACSSF","us","400","00","0007359",,,,,,,,,,,,,,,,,,,,,,,,,,"02965",,,,,,,,,,,,,,,,,,"40000US02965","Archer Lodge--Clayton",,,,20049,,,
"02980","Arcola, IL Urban Cluster (2010)","ACSSF","us","400","00","0007360",,,,,,,,,,,,,,,,,,,,,,,,,,"02980",,,,,,,,,,,,,,,,,,"40000US02980","Arcola",,,,2624,,,
"03007","Ardmore, OK Urban Cluster (2010)","ACSSF","us","400","00","0007361",,,,,,,,,,,,,,,,,,,,,,,,,,"03007",,,,,,,,,,,,,,,,,,"40000US03007","Ardmore",,,,21188,,,
"03034","Arecibo, PR Urbanized Area (2010)","ACSSF","pr","400","00","0007012",,,,,,,,,,,,,,,,,,,,,,,,,,"03034",,,,,,,,,,,,,,,,,,"40000US03034","Arecibo",,,,124997,,,
"03088","Arizona City, AZ Urban Cluster (2010)","ACSSF","us","400","00","0007362",,,,,,,,,,,,,,,,,,,,,,,,,,"03088",,,,,,,,,,,,,,,,,,"40000US03088","Arizona City",,,,10526,,,
"03115","Arkadelphia, AR Urban Cluster (2010)","ACSSF","us","400","00","0007363",,,,,,,,,,,,,,,,,,,,,,,,,,"03115",,,,,,,,,,,,,,,,,,"40000US03115","Arkadelphia",,,,10488,,,
"03142","Arkansas City, KS Urban Cluster (2010)","ACSSF","us","400","00","0007364",,,,,,,,,,,,,,,,,,,,,,,,,,"03142",,,,,,,,,,,,,,,,,,"40000US03142","Arkansas City",,,,12207,,,
"03158","Arlington, TN Urban Cluster (2010)","ACSSF","us","400","00","0007365",,,,,,,,,,,,,,,,,,,,,,,,,,"03158",,,,,,,,,,,,,,,,,,"40000US03158","Arlington",,,,10574,,,
"03196","Arroyo Grande--Grover Beach, CA Urbanized Area (2010)","ACSSF","us","400","00","0007366",,,,,,,,,,,,,,,,,,,,,,,,,,"03196",,,,,,,,,,,,,,,,,,"40000US03196","Arroyo Grande--Grover Beach",,,,53951,,,
"03223","Artesia, NM Urban Cluster (2010)","ACSSF","us","400","00","0007367",,,,,,,,,,,,,,,,,,,,,,,,,,"03223",,,,,,,,,,,,,,,,,,"40000US03223","Artesia",,,,13690,,,
"03250","Arvin, CA Urban Cluster (2010)","ACSSF","us","400","00","0007368",,,,,,,,,,,,,,,,,,,,,,,,,,"03250",,,,,,,,,,,,,,,,,,"40000US03250","Arvin",,,,20798,,,
"03277","Ashburn, GA Urban Cluster (2010)","ACSSF","us","400","00","0007369",,,,,,,,,,,,,,,,,,,,,,,,,,"03277",,,,,,,,,,,,,,,,,,"40000US03277","Ashburn",,,,4244,,,
"03304","Ashdown, AR Urban Cluster (2010)","ACSSF","us","400","00","0007370",,,,,,,,,,,,,,,,,,,,,,,,,,"03304",,,,,,,,,,,,,,,,,,"40000US03304","Ashdown",,,,3840,,,
"03331","Asheboro, NC Urban Cluster (2010)","ACSSF","us","400","00","0007371",,,,,,,,,,,,,,,,,,,,,,,,,,"03331",,,,,,,,,,,,,,,,,,"40000US03331","Asheboro",,,,38709,,,
"03358","Asheville, NC Urbanized Area (2010)","ACSSF","us","400","00","0007372",,,,,,,,,,,,,,,,,,,,,,,,,,"03358",,,,,,,,,,,,,,,,,,"40000US03358","Asheville",,,,308351,,,
"03365","Ashland, MO Urban Cluster (2010)","ACSSF","us","400","00","0007373",,,,,,,,,,,,,,,,,,,,,,,,,,"03365",,,,,,,,,,,,,,,,,,"40000US03365","Ashland",,,,3785,,,
"03375","Ashland, NE Urban Cluster (2010)","ACSSF","us","400","00","0007374",,,,,,,,,,,,,,,,,,,,,,,,,,"03375",,,,,,,,,,,,,,,,,,"40000US03375","Ashland",,,,2742,,,
"03385","Ashland, OH Urban Cluster (2010)","ACSSF","us","400","00","0007375",,,,,,,,,,,,,,,,,,,,,,,,,,"03385",,,,,,,,,,,,,,,,,,"40000US03385","Ashland",,,,19958,,,
"03395","Ashland, PA Urban Cluster (2010)","ACSSF","us","400","00","0007376",,,,,,,,,,,,,,,,,,,,,,,,,,"03395",,,,,,,,,,,,,,,,,,"40000US03395","Ashland",,,,6967,,,
