fips,name,population,area
53753714,ZCTA 53714,15750,4.645824
53753715,ZCTA 53715,13202,1.209945
53753716,ZCTA 53716,18756,6.629354
53753717,ZCTA 53717,12859,3.663188
53753718,ZCTA 53718,15882,20.07002
53753719,ZCTA 53719,32594,10.1994
53753726,ZCTA 53726,5270,0.4951417
53753792,ZCTA 53792,0,0.0210418
53853801,ZCTA 53801,1046,65.72929
53853802,ZCTA 53802,39,0.9518631
53853803,ZCTA 53803,1183,12.2751
53853804,ZCTA 53804,1396,50.6311
53853805,ZCTA 53805,5336,141.0361
53853806,ZCTA 53806,1580,76.50274
53853807,ZCTA 53807,4742,106.7104
53853808,ZCTA 53808,971,0.824061
53853809,ZCTA 53809,4318,101.2453
53853810,ZCTA 53810,357,38.12166
53853811,ZCTA 53811,3325,50.86935
53853813,ZCTA 53813,6003,147.773
53853816,ZCTA 53816,911,60.35151
53853817,ZCTA 53817,172,1.557506
53853818,ZCTA 53818,16158,153.4767
53853820,ZCTA 53820,2251,104.618
53853821,ZCTA 53821,7962,109.6657
53853825,ZCTA 53825,544,30.84784
53853826,ZCTA 53826,1330,72.4937
53853827,ZCTA 53827,205,34.75479
53953901,ZCTA 53901,14729,151.2168
53953910,ZCTA 53910,3468,61.90668
53953911,ZCTA 53911,1322,36.02388
53953913,ZCTA 53913,20534,135.349
53953916,ZCTA 53916,22485,109.947
53953919,ZCTA 53919,2462,69.13307
53953920,ZCTA 53920,502,9.43832
53953922,ZCTA 53922,1049,46.53161
53953923,ZCTA 53923,2243,77.82462
53953924,ZCTA 53924,1284,70.01575
53953925,ZCTA 53925,8097,126.2961
53953926,ZCTA 53926,1581,49.2066
53953928,ZCTA 53928,92,0.2804963
53953929,ZCTA 53929,2602,80.01499
53953930,ZCTA 53930,1329,40.82938
53953931,ZCTA 53931,232,0.8644295
53953932,ZCTA 53932,2495,37.67849
53953933,ZCTA 53933,4572,43.59779
53953934,ZCTA 53934,4244,128.3782
53953935,ZCTA 53935,246,0.9966598
53953936,ZCTA 53936,2343,59.42968
53953937,ZCTA 53937,1121,51.58583
53953939,ZCTA 53939,306,0.7320656
53953941,ZCTA 53941,3151,71.69341
53953943,ZCTA 53943,1169,48.94908
53953944,ZCTA 53944,2267,79.61893
53953946,ZCTA 53946,4243,139.4441
53953947,ZCTA 53947,175,0.2554483
53953948,ZCTA 53948,8384,150.4413
53953949,ZCTA 53949,6188,175.6642
53953950,ZCTA 53950,5431,106.7012
53953951,ZCTA 53951,2671,73.83807
53953952,ZCTA 53952,3130,95.74253
53953953,ZCTA 53953,267,2.455507
53953954,ZCTA 53954,6822,81.98726
53953955,ZCTA 53955,5530,79.55278
53953956,ZCTA 53956,3141,79.38157
53953959,ZCTA 53959,13717,111.3117
53953960,ZCTA 53960,3383,92.41659
53953961,ZCTA 53961,838,24.34585
53953963,ZCTA 53963,13788,85.28947
53953964,ZCTA 53964,3560,113.9472
53953965,ZCTA 53965,10625,174.091
53953968,ZCTA 53968,2399,72.16183
53953969,ZCTA 53969,416,1.063979
54054001,ZCTA 54001,7648,122.4951
54054002,ZCTA 54002,6454,75.87382
54054003,ZCTA 54003,1108,29.04576
54054004,ZCTA 54004,2317,84.8632
54054005,ZCTA 54005,3017,80.02556
54054006,ZCTA 54006,675,28.50002
54054007,ZCTA 54007,960,47.59032
54054009,ZCTA 54009,2528,34.47086
54054010,ZCTA 54010,45,0.01368114
54054011,ZCTA 54011,6706,103.0944
54054013,ZCTA 54013,3318,101.8584
54054014,ZCTA 54014,2074,46.99783
54054015,ZCTA 54015,3743,37.84259
54054016,ZCTA 54016,32171,74.09579
54054017,ZCTA 54017,18289,141.011
54054020,ZCTA 54020,7306,78.40254
54054021,ZCTA 54021,7202,46.58139
54054022,ZCTA 54022,23775,142.0243
54054023,ZCTA 54023,4412,41.58189
54054024,ZCTA 54024,4602,87.24473
54054025,ZCTA 54025,7179,50.17296
54054026,ZCTA 54026,2038,29.80054
54054027,ZCTA 54027,1002,29.89611
54054028,ZCTA 54028,2665,41.45549
54054082,ZCTA 54082,1649,14.17594
54154101,ZCTA 54101,2694,53.0199
54154102,ZCTA 54102,737,100.1054
54154103,ZCTA 54103,483,75.48709
54154104,ZCTA 54104,1094,205.7646
54154106,ZCTA 54106,5566,91.85397
54154107,ZCTA 54107,3600,74.02369
54154110,ZCTA 54110,5308,65.28613
54154111,ZCTA 54111,2243,54.71687
54154112,ZCTA 54112,2450,63.31746
54154113,ZCTA 54113,3588,1.91547
54154114,ZCTA 54114,5302,255.243
54154115,ZCTA 54115,46443,127.7765
54154119,ZCTA 54119,751,94.74753
54154120,ZCTA 54120,229,98.69408
54154121,ZCTA 54121,3097,267.1917
54154123,ZCTA 54123,256,0.4831161
54154124,ZCTA 54124,3570,96.59218
54154125,ZCTA 54125,550,75.2377
54154126,ZCTA 54126,3475,76.14651
54154127,ZCTA 54127,43,0.08442587
54154128,ZCTA 54128,2080,52.8455
54154129,ZCTA 54129,3233,72.69204
54154130,ZCTA 54130,27076,80.86228
54154135,ZCTA 54135,3396,83.90195
54154136,ZCTA 54136,6517,2.193288
54154137,ZCTA 54137,1083,26.16243
54154138,ZCTA 54138,933,74.42807
54154139,ZCTA 54139,3220,96.15718
54154140,ZCTA 54140,8890,3.356742
54154141,ZCTA 54141,2125,30.94967
54154143,ZCTA 54143,14811,73.92805
54154149,ZCTA 54149,1211,127.6897
54154150,ZCTA 54150,1072,17.54721
54154151,ZCTA 54151,3198,122.7627
54154153,ZCTA 54153,7069,106.7206
54154154,ZCTA 54154,5534,84.27012
54154155,ZCTA 54155,7715,34.42317
54154156,ZCTA 54156,1414,138.2468
54154157,ZCTA 54157,6026,91.55981
54154159,ZCTA 54159,1142,63.29623
54154160,ZCTA 54160,238,0.4612353
54154161,ZCTA 54161,2564,128.3989
54154162,ZCTA 54162,9351,114.1436
54154165,ZCTA 54165,7653,93.45392
54154166,ZCTA 54166,16547,152.1272
54154169,ZCTA 54169,2794,3.472783
54154170,ZCTA 54170,3704,116.9714
54154171,ZCTA 54171,3803,23.18722
54154173,ZCTA 54173,4324,14.31736
54154174,ZCTA 54174,3165,193.6774
54154175,ZCTA 54175,1055,58.48338
54154177,ZCTA 54177,2684,177.637
54154180,ZCTA 54180,3494,4.349785
54254201,ZCTA 54201,5094,76.93481
54254202,ZCTA 54202,1536,43.67698
54254204,ZCTA 54204,1613,47.62791
54254205,ZCTA 54205,2130,41.24944
54254207,ZCTA 54207,145,0.9893
54254208,ZCTA 54208,6487,103.3492
54254209,ZCTA 54209,1397,40.23176
54254210,ZCTA 54210,661,30.026
54254211,ZCTA 54211,227,3.547733
54254212,ZCTA 54212,910,33.78834
54254213,ZCTA 54213,1267,36.88105
54254214,ZCTA 54214,291,0.2854951
54254216,ZCTA 54216,6254,113.9925
54254217,ZCTA 54217,7393,114.0153
54254220,ZCTA 54220,38653,103.9387
54254227,ZCTA 54227,1433,31.53728
54254228,ZCTA 54228,2919,40.44132
54254229,ZCTA 54229,5386,41.04159
54254230,ZCTA 54230,4594,110.8369
54254232,ZCTA 54232,936,0.7655225
54254234,ZCTA 54234,1846,24.04684
54254235,ZCTA 54235,16822,206.198
54254241,ZCTA 54241,13893,72.106
54254245,ZCTA 54245,1950,41.11113
54254246,ZCTA 54246,828,25.58644
54254247,ZCTA 54247,2449,34.19669
54354301,ZCTA 54301,21485,7.234783
54354302,ZCTA 54302,31670,9.802087
54354303,ZCTA 54303,26142,11.13504
54354304,ZCTA 54304,27524,12.41037
54354307,ZCTA 54307,1237,0.08112161
54354311,ZCTA 54311,35754,64.38122
54354313,ZCTA 54313,40083,60.9687
54454401,ZCTA 54401,30625,85.03382
54454403,ZCTA 54403,23977,135.0402
54454405,ZCTA 54405,2697,29.9139
54454406,ZCTA 54406,3502,67.62962
54454407,ZCTA 54407,1333,48.15758
54454408,ZCTA 54408,1063,44.66905
54454409,ZCTA 54409,12953,213.2125
54454410,ZCTA 54410,2633,66.39391
54454411,ZCTA 54411,5017,190.1895
54454412,ZCTA 54412,2043,74.68793
54454413,ZCTA 54413,160,31.71245
54454414,ZCTA 54414,3409,129.3612
54454416,ZCTA 54416,1671,83.17313
54454417,ZCTA 54417,20,0.3832643
54454418,ZCTA 54418,993,117.6718
54454420,ZCTA 54420,1304,38.63015
54454421,ZCTA 54421,4330,70.9381
54454422,ZCTA 54422,1284,38.85941
54454423,ZCTA 54423,2422,53.97584
54454424,ZCTA 54424,1641,168.3647
54454425,ZCTA 54425,2016,44.20973
54454426,ZCTA 54426,4339,108.5582
54454427,ZCTA 54427,1298,45.12188
54454428,ZCTA 54428,941,69.45176
54454430,ZCTA 54430,153,4.98766
54454433,ZCTA 54433,1888,164.8676
54454435,ZCTA 54435,1959,222.7223
54454436,ZCTA 54436,2320,107.1092
54454437,ZCTA 54437,2988,120.0564
54454440,ZCTA 54440,2844,85.76031
54454441,ZCTA 54441,1016,0.9292113
54454442,ZCTA 54442,1287,75.37859
54454443,ZCTA 54443,2156,94.2877
54454446,ZCTA 54446,3080,76.61652
54454447,ZCTA 54447,431,31.13655
54454448,ZCTA 54448,4384,88.97018
54454449,ZCTA 54449,26324,170.7832
54454450,ZCTA 54450,406,1.668963
54454451,ZCTA 54451,11261,349.1059
54454452,ZCTA 54452,18649,448.4096
54454454,ZCTA 54454,1395,45.94876
54454455,ZCTA 54455,18105,249.68
54454456,ZCTA 54456,5644,224.3418
54454457,ZCTA 54457,7592,151.5507
54454458,ZCTA 54458,104,0.6816777
54454459,ZCTA 54459,1218,139.6563
54454460,ZCTA 54460,2757,86.19952
54454462,ZCTA 54462,425,42.73053
54454463,ZCTA 54463,567,87.14624
54454465,ZCTA 54465,489,32.10648
54454466,ZCTA 54466,2765,309.335
54454467,ZCTA 54467,13893,69.99549
54454469,ZCTA 54469,1775,2.921847
54454470,ZCTA 54470,2059,106.7887
54454471,ZCTA 54471,1786,46.42373
54454473,ZCTA 54473,2640,87.20334
54454474,ZCTA 54474,4004,4.576119
54454475,ZCTA 54475,1484,37.52238
54454476,ZCTA 54476,19001,43.35326
54454479,ZCTA 54479,3705,80.06028
54454480,ZCTA 54480,1396,34.90787
54454481,ZCTA 54481,28166,72.40679
54454482,ZCTA 54482,10717,94.25257
54454484,ZCTA 54484,5349,105.1432
54454485,ZCTA 54485,268,21.14674
54454486,ZCTA 54486,1851,123.2522
54454487,ZCTA 54487,9337,324.0631
54454488,ZCTA 54488,1162,40.0644
54454489,ZCTA 54489,1642,44.36015
54454490,ZCTA 54490,904,114.4706
54454491,ZCTA 54491,1457,182.123
54454493,ZCTA 54493,685,109.9773
54454494,ZCTA 54494,26936,137.5169
54454495,ZCTA 54495,7284,113.5301
54454498,ZCTA 54498,2376,122.1363
54454499,ZCTA 54499,2842,113.3252
54554501,ZCTA 54501,20306,391.0737
54554511,ZCTA 54511,1280,282.3604
54554512,ZCTA 54512,975,95.34946
54554513,ZCTA 54513,435,94.29949
54554514,ZCTA 54514,1922,211.9922
54554515,ZCTA 54515,485,83.14668
54554517,ZCTA 54517,121,82.21468
54554519,ZCTA 54519,1295,88.89964
54554520,ZCTA 54520,4138,153.9507
54554521,ZCTA 54521,7986,258.5044
54554524,ZCTA 54524,686,93.16235
54554525,ZCTA 54525,293,0.7477478
54554526,ZCTA 54526,755,111.5423
54554527,ZCTA 54527,817,233.078
54554529,ZCTA 54529,1154,71.33453
54554530,ZCTA 54530,726,109.4459
54554531,ZCTA 54531,1294,89.93725
54554534,ZCTA 54534,2333,133.6365
54554536,ZCTA 54536,157,50.3896
54554537,ZCTA 54537,512,97.00476
54554538,ZCTA 54538,2991,136.6512
54554539,ZCTA 54539,1261,64.05006
54554540,ZCTA 54540,880,100.4408
54554541,ZCTA 54541,1392,137.0156
54554542,ZCTA 54542,500,269.9685
54554545,ZCTA 54545,859,53.02168
54554546,ZCTA 54546,1084,217.9395
54554547,ZCTA 54547,1363,236.8922
54554548,ZCTA 54548,4975,109.1367
54554550,ZCTA 54550,559,27.83251
54554552,ZCTA 54552,4009,373.8438
54554554,ZCTA 54554,1163,98.20058
54554555,ZCTA 54555,4769,325.6491
54554556,ZCTA 54556,1131,89.77
54554557,ZCTA 54557,838,114.3158
54554558,ZCTA 54558,1910,50.71683
54554559,ZCTA 54559,711,138.6138
54554560,ZCTA 54560,580,40.21098
54554561,ZCTA 54561,0,18.76628
54554562,ZCTA 54562,1701,168.177
54554563,ZCTA 54563,816,42.19619
54554564,ZCTA 54564,306,179.705
54554565,ZCTA 54565,36,103.1627
54554566,ZCTA 54566,1183,133.4885
54554568,ZCTA 54568,4981,89.43095
54654601,ZCTA 54601,51063,74.80369
54654603,ZCTA 54603,13770,9.600099
54654610,ZCTA 54610,1546,136.3703
54654611,ZCTA 54611,1243,54.14067
54654612,ZCTA 54612,5015,155.236
54654613,ZCTA 54613,1799,94.52444
54654614,ZCTA 54614,2548,81.48817
54654615,ZCTA 54615,10525,303.6267
54654616,ZCTA 54616,2488,89.18083
54654618,ZCTA 54618,2319,101.1461
54654619,ZCTA 54619,3568,102.8712
54654621,ZCTA 54621,1350,37.82591
54654622,ZCTA 54622,1975,66.99644
54654623,ZCTA 54623,2142,52.38842
54654624,ZCTA 54624,1530,67.78119
54654625,ZCTA 54625,225,6.307405
54654626,ZCTA 54626,1289,68.24674
54654627,ZCTA 54627,1754,82.18898
54654628,ZCTA 54628,924,74.80445
54654629,ZCTA 54629,2643,119.34
54654630,ZCTA 54630,4106,79.386
54654631,ZCTA 54631,1668,105.4644
54654632,ZCTA 54632,1210,48.46784
54654634,ZCTA 54634,4463,149.0569
54654635,ZCTA 54635,1787,85.91264
54654636,ZCTA 54636,14838,83.75774
54654637,ZCTA 54637,207,0.3612376
54654638,ZCTA 54638,1614,55.45456
54654639,ZCTA 54639,2713,96.64659
54654641,ZCTA 54641,0,4.132926
54654642,ZCTA 54642,2162,95.14925
54654643,ZCTA 54643,2,0.1065233
54654644,ZCTA 54644,1420,63.21093
54654645,ZCTA 54645,56,0.4856965
54654646,ZCTA 54646,4070,184.1364
54654648,ZCTA 54648,1703,72.21037
54654650,ZCTA 54650,24794,31.366
54654651,ZCTA 54651,1613,57.91901
54654652,ZCTA 54652,1095,36.1221
54654653,ZCTA 54653,910,17.25995
54654654,ZCTA 54654,291,0.7238111
54654655,ZCTA 54655,1802,90.13094
54654656,ZCTA 54656,18096,250.4325
54654657,ZCTA 54657,368,27.26869
54654658,ZCTA 54658,2586,36.90568
54654659,ZCTA 54659,1307,56.61047
54654660,ZCTA 54660,15822,155.1339
54654661,ZCTA 54661,3913,59.06072
54654664,ZCTA 54664,1770,78.71947
54654665,ZCTA 54665,8476,176.4516
54654666,ZCTA 54666,2915,238.7217
54654667,ZCTA 54667,4885,87.41637
54654669,ZCTA 54669,7825,52.10714
54654670,ZCTA 54670,1788,54.00104
54754701,ZCTA 54701,41358,87.00636
54754703,ZCTA 54703,43089,83.04869
54754720,ZCTA 54720,7857,5.410515
54754721,ZCTA 54721,1425,64.83072
54754722,ZCTA 54722,3859,146.0165
54754723,ZCTA 54723,1049,36.86562
54754724,ZCTA 54724,7188,161.5633
54754725,ZCTA 54725,2900,100.2824
54754726,ZCTA 54726,1854,82.86447
54754727,ZCTA 54727,4513,140.6406
54754728,ZCTA 54728,5997,133.2152
54754729,ZCTA 54729,32927,177.8595
54754730,ZCTA 54730,5188,142.3417
54754731,ZCTA 54731,723,48.86106
54754732,ZCTA 54732,3199,113.4648
54754733,ZCTA 54733,1216,45.95048
54754734,ZCTA 54734,720,33.0346
54754736,ZCTA 54736,4193,130.181
54754737,ZCTA 54737,679,22.62137
54754738,ZCTA 54738,3491,99.78777
54754739,ZCTA 54739,5429,102.9669
54754740,ZCTA 54740,1964,91.17381
54754741,ZCTA 54741,1901,96.03965
54754742,ZCTA 54742,5347,104.9526
54754745,ZCTA 54745,2114,138.8044
54754746,ZCTA 54746,710,43.95805
54754747,ZCTA 54747,2299,113.0317
54754748,ZCTA 54748,1234,42.8906
54754749,ZCTA 54749,1552,38.54945
54754750,ZCTA 54750,936,67.83419
54754751,ZCTA 54751,25931,232.5515
54754754,ZCTA 54754,1769,86.77271
54754755,ZCTA 54755,7073,274.3468
54754756,ZCTA 54756,891,75.75221
54754757,ZCTA 54757,3463,165.0303
54754758,ZCTA 54758,4779,159.3415
54754759,ZCTA 54759,1437,58.82844
54754760,ZCTA 54760,235,0.1442285
54754761,ZCTA 54761,1307,41.17359
54754762,ZCTA 54762,1235,49.4914
54754763,ZCTA 54763,1082,55.55521
54754765,ZCTA 54765,10,0.01149388
54754766,ZCTA 54766,1878,131.8972
54754767,ZCTA 54767,3484,84.5407
54754768,ZCTA 54768,6450,127.056
54754769,ZCTA 54769,539,37.99964
54754770,ZCTA 54770,2145,68.57676
54754771,ZCTA 54771,4303,155.7675
54754772,ZCTA 54772,1022,60.38752
54754773,ZCTA 54773,3483,72.84537
54854801,ZCTA 54801,6527,203.0157
54854805,ZCTA 54805,1534,33.6615
54854806,ZCTA 54806,11210,273.5637
54854810,ZCTA 54810,2625,50.79939
54854812,ZCTA 54812,5554,92.28991
54854813,ZCTA 54813,659,55.93232
54854814,ZCTA 54814,2728,151.4424
54854817,ZCTA 54817,1889,178.1133
54854819,ZCTA 54819,2321,169.0103
54854820,ZCTA 54820,941,110.4746
54854821,ZCTA 54821,1133,197.2575
54854822,ZCTA 54822,4602,49.28019
54854824,ZCTA 54824,2326,38.65837
54854826,ZCTA 54826,675,51.44012
54854827,ZCTA 54827,315,45.18481
54854828,ZCTA 54828,838,66.82372
54854829,ZCTA 54829,5280,140.3455
54854830,ZCTA 54830,2771,377.3064
54854832,ZCTA 54832,367,109.1541
54854835,ZCTA 54835,950,144.6559
54854836,ZCTA 54836,1042,131.4803
54854837,ZCTA 54837,3622,180.8501
54854838,ZCTA 54838,1090,242.5889
54854839,ZCTA 54839,263,46.7518
54854840,ZCTA 54840,4360,264.4152
54854841,ZCTA 54841,250,0.3616804
54854842,ZCTA 54842,261,6.298205
54854843,ZCTA 54843,11514,500.6954
54854844,ZCTA 54844,227,66.36545
54854845,ZCTA 54845,111,6.700847
54854846,ZCTA 54846,675,31.34679
54854847,ZCTA 54847,2328,171.6684
54854848,ZCTA 54848,5776,191.6393
54854849,ZCTA 54849,1702,94.10756
54854850,ZCTA 54850,239,80.48038
54854853,ZCTA 54853,4006,100.9984
54854854,ZCTA 54854,905,84.41983
54854855,ZCTA 54855,933,72.07375
54854856,ZCTA 54856,1671,233.0353
54854857,ZCTA 54857,164,0.3009068
54854858,ZCTA 54858,1685,20.77385
54854859,ZCTA 54859,1803,194.3046
54854861,ZCTA 54861,143,4.759274
54854862,ZCTA 54862,289,44.98158
54854864,ZCTA 54864,1376,51.03083
54854865,ZCTA 54865,489,61.55465
54854867,ZCTA 54867,475,33.45731
54854868,ZCTA 54868,15380,215.1763
54854870,ZCTA 54870,1689,100.1797
54854871,ZCTA 54871,3026,118.2489
54854872,ZCTA 54872,2702,68.89178
54854873,ZCTA 54873,3016,279.1846
54854874,ZCTA 54874,3932,149.2191
54854875,ZCTA 54875,1151,114.3186
54854876,ZCTA 54876,1665,116.0808
54854880,ZCTA 54880,29792,183.6083
54854888,ZCTA 54888,1152,100.4047
54854889,ZCTA 54889,2514,74.18121
54854891,ZCTA 54891,3150,74.37175
54854893,ZCTA 54893,3800,174.8996
54854895,ZCTA 54895,781,108.2264
54854896,ZCTA 54896,1294,440.1448
54954901,ZCTA 54901,37765,17.84644
54954902,ZCTA 54902,22094,36.6518
54954904,ZCTA 54904,22437,75.29779
54954909,ZCTA 54909,2249,96.52876
54954911,ZCTA 54911,25911,8.639476
54954913,ZCTA 54913,22184,62.97749
54954914,ZCTA 54914,30555,17.89767
54954915,ZCTA 54915,43401,16.02595
54954921,ZCTA 54921,1188,78.28286
54954922,ZCTA 54922,1195,47.75652
54954923,ZCTA 54923,8770,141.6977
54954927,ZCTA 54927,443,0.2356177
54954928,ZCTA 54928,541,11.14835
54954929,ZCTA 54929,8511,121.1026
54954930,ZCTA 54930,1835,93.37701
54954931,ZCTA 54931,432,0.2604611
54954932,ZCTA 54932,1425,30.81414
54954933,ZCTA 54933,353,1.020241
54954934,ZCTA 54934,322,0.3370765
54954935,ZCTA 54935,41636,16.67597
54954937,ZCTA 54937,20596,114.981
54954940,ZCTA 54940,4385,89.46723
54954941,ZCTA 54941,2409,44.9437
54954942,ZCTA 54942,10124,20.6558
54954943,ZCTA 54943,1938,123.3275
54954944,ZCTA 54944,8838,68.46606
54954945,ZCTA 54945,3424,106.5426
54954946,ZCTA 54946,94,0.00699231
54954947,ZCTA 54947,2259,46.88108
54954948,ZCTA 54948,207,14.16682
54954949,ZCTA 54949,3271,64.25355
54954950,ZCTA 54950,2826,84.12585
54954952,ZCTA 54952,27182,28.51938
54954956,ZCTA 54956,44481,61.99369
54954960,ZCTA 54960,2451,106.404
54954961,ZCTA 54961,14037,126.1976
54954962,ZCTA 54962,1154,48.00087
54954963,ZCTA 54963,7152,79.31963
54954964,ZCTA 54964,1057,37.34547
54954965,ZCTA 54965,1397,58.11179
54954966,ZCTA 54966,2089,80.51357
54954967,ZCTA 54967,467,3.353277
54954968,ZCTA 54968,2873,61.48444
54954970,ZCTA 54970,3862,46.53545
54954971,ZCTA 54971,10467,114.1526
54954974,ZCTA 54974,1369,26.40235
54954977,ZCTA 54977,1485,39.02208
54954979,ZCTA 54979,1321,26.13223
54954980,ZCTA 54980,139,0.4962201
54954981,ZCTA 54981,14989,137.7533
54954982,ZCTA 54982,6819,127.2406
54954983,ZCTA 54983,4299,91.21206
54954984,ZCTA 54984,3081,77.62353
54954985,ZCTA 54985,300,0.101124
54954986,ZCTA 54986,5457,29.37351
55055001,ZCTA 55001,3029,27.36112
55055003,ZCTA 55003,3758,3.202789
55055005,ZCTA 55005,4714,20.30904
55055006,ZCTA 55006,3651,79.964
55055007,ZCTA 55007,2361,120.0908
55055008,ZCTA 55008,15396,105.0954
55055009,ZCTA 55009,8017,124.3527
55055011,ZCTA 55011,10825,46.63992
55055012,ZCTA 55012,2023,23.98302
55055013,ZCTA 55013,7015,34.8651
55055014,ZCTA 55014,28782,21.70167
55055016,ZCTA 55016,36643,32.95945
55055017,ZCTA 55017,905,30.65813
55055018,ZCTA 55018,839,48.20006
55055019,ZCTA 55019,2243,20.27287
55055020,ZCTA 55020,4529,25.19307
55055021,ZCTA 55021,30334,192.7185
55055024,ZCTA 55024,36897,90.17658
55055025,ZCTA 55025,25709,86.82211
55055026,ZCTA 55026,426,6.822065
55055027,ZCTA 55027,2946,118.6095
55055029,ZCTA 55029,78,0.07325517
55055030,ZCTA 55030,1430,38.74657
55055031,ZCTA 55031,1848,39.621
55055032,ZCTA 55032,3744,72.11066
55055033,ZCTA 55033,30402,148.6292
55055036,ZCTA 55036,59,0.2843361
55055037,ZCTA 55037,4717,309.1553
55055038,ZCTA 55038,22921,53.92857
55055040,ZCTA 55040,13490,102.1961
55055041,ZCTA 55041,7498,158.7109
55055042,ZCTA 55042,9918,26.63445
55055043,ZCTA 55043,3659,5.98575
55055044,ZCTA 55044,55722,66.06896
55055045,ZCTA 55045,7362,41.98571
55055046,ZCTA 55046,5621,48.16447
55055047,ZCTA 55047,2405,35.24312
55055049,ZCTA 55049,2607,48.0677
55055051,ZCTA 55051,9445,202.5467
55055052,ZCTA 55052,2123,49.33273
55055053,ZCTA 55053,957,42.96169
55055054,ZCTA 55054,2502,1.206732
55055055,ZCTA 55055,3664,3.788936
55055056,ZCTA 55056,14088,103.0143
55055057,ZCTA 55057,25247,127.5553
55055060,ZCTA 55060,29100,206.6196
55055063,ZCTA 55063,9640,172.7471
55055065,ZCTA 55065,1328,33.14423
55055066,ZCTA 55066,18679,127.8913
55055068,ZCTA 55068,30178,44.87672
55055069,ZCTA 55069,5522,78.9022
55055070,ZCTA 55070,8567,27.57772
55055071,ZCTA 55071,5692,6.294797
55055072,ZCTA 55072,4543,318.7579
55055073,ZCTA 55073,3599,29.66105
55055074,ZCTA 55074,2197,35.85089
55055075,ZCTA 55075,20132,6.15097
55055076,ZCTA 55076,22681,10.68951
55055077,ZCTA 55077,12742,19.47123
55055079,ZCTA 55079,8682,65.17789
55055080,ZCTA 55080,2887,67.64411
55055082,ZCTA 55082,36736,83.82716
55055084,ZCTA 55084,1855,25.16093
55055085,ZCTA 55085,477,0.8249726
55055087,ZCTA 55087,447,0.2035747
55055088,ZCTA 55088,1573,35.01766
55055089,ZCTA 55089,1544,63.66726
55055090,ZCTA 55090,331,0.1050893
55055092,ZCTA 55092,10925,37.61909
55155101,ZCTA 55101,7306,0.854107
55155102,ZCTA 55102,18757,3.495882
55155103,ZCTA 55103,13483,2.197731
55155104,ZCTA 55104,45211,6.098728
55155105,ZCTA 55105,27014,3.789308
55155106,ZCTA 55106,58335,9.138268
55155107,ZCTA 55107,14575,4.666808
55155108,ZCTA 55108,15810,3.954316
55155109,ZCTA 55109,33926,12.459
55155110,ZCTA 55110,40302,30.33178
55155111,ZCTA 55111,64,2.518253
55155112,ZCTA 55112,46244,20.94134
55155113,ZCTA 55113,42242,15.774
55155114,ZCTA 55114,3136,1.331391
55155115,ZCTA 55115,9342,8.576549
55155116,ZCTA 55116,25125,5.973683
55155117,ZCTA 55117,46053,9.88041
55155118,ZCTA 55118,27767,11.21213
55155119,ZCTA 55119,43876,16.29016
55155120,ZCTA 55120,5036,6.209106
55155121,ZCTA 55121,8679,9.785957
55155122,ZCTA 55122,30976,11.84708
55155123,ZCTA 55123,26821,11.95182
55155124,ZCTA 55124,53781,17.48693
55155125,ZCTA 55125,44446,15.74671
55155126,ZCTA 55126,27125,14.30808
55155127,ZCTA 55127,19037,16.15387
55155128,ZCTA 55128,28752,11.63208
55155129,ZCTA 55129,26852,19.91058
55155130,ZCTA 55130,19510,1.985664
55155150,ZCTA 55150,143,0.3905358
55155155,ZCTA 55155,0,0.05255275
55355301,ZCTA 55301,13708,10.49805
55355302,ZCTA 55302,7393,84.58212
55355303,ZCTA 55303,49786,65.59559
55355304,ZCTA 55304,50177,71.54283
55355305,ZCTA 55305,21337,9.472052
55355306,ZCTA 55306,15824,6.976984
55355307,ZCTA 55307,3441,78.67429
55355308,ZCTA 55308,9946,63.6088
55355309,ZCTA 55309,19733,69.22459
55355310,ZCTA 55310,1297,99.25384
55355311,ZCTA 55311,39229,17.22675
55355312,ZCTA 55312,1448,73.83933
55355313,ZCTA 55313,25150,119.5562
55355314,ZCTA 55314,1114,77.84865
55355315,ZCTA 55315,5932,27.24289
55355316,ZCTA 55316,24980,8.704185
55355317,ZCTA 55317,22003,13.78006
55355318,ZCTA 55318,28959,43.34315
55355319,ZCTA 55319,5567,76.29359
55355320,ZCTA 55320,5755,55.64121
55355321,ZCTA 55321,5238,83.51955
55355322,ZCTA 55322,3872,56.76333
55355324,ZCTA 55324,1085,42.30199
55355325,ZCTA 55325,4757,86.61739
55355327,ZCTA 55327,3925,19.69729
55355328,ZCTA 55328,9626,45.91815
55355329,ZCTA 55329,2077,51.9494
55355330,ZCTA 55330,39634,108.5262
55355331,ZCTA 55331,19696,22.13199
55355332,ZCTA 55332,1761,114.9648
55355333,ZCTA 55333,839,70.98485
55355334,ZCTA 55334,2667,87.91434
55355335,ZCTA 55335,1570,114.6096
55355336,ZCTA 55336,7930,131.0289
55355337,ZCTA 55337,45659,19.94554
55355338,ZCTA 55338,1047,41.02268
55355339,ZCTA 55339,1016,22.66487
55355340,ZCTA 55340,8679,36.77567
55355341,ZCTA 55341,3300,4.875076
55355342,ZCTA 55342,1761,161.625
55355343,ZCTA 55343,25734,7.810291
55355344,ZCTA 55344,15907,9.524052
55355345,ZCTA 55345,22081,11.63461
55355346,ZCTA 55346,17907,7.121039
55355347,ZCTA 55347,30667,18.6681
