fips,name,population,area
721277969353638,"Miramar subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",4013,0.2691132
721277969354327,"Monteflores subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",1436,0.06632502
721277969356907,"Obrero subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",7758,0.4199691
721277969356950,"Ocean Park subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",1118,0.8269274
721277969359788,"Parque subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",2688,0.3562711
721277969364240,"Pozo del Hato subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",232,0.06816557
721277969366030,"Pulguero subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",860,0.05137321
721277969374580,"Sagrado Corazón subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",1721,0.1342655
721277969376840,"San Juan Moderno subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",897,0.03552333
721277969377204,"San Mateo subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",1314,0.06517482
721277969379830,"Seboruco subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",1474,0.06507752
721277969380140,"Shanghai subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",7146,0.2803855
721277969383438,"Tras Talleres subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",1714,0.06332886
721277969387136,"Villa Palmeras subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",1172,0.0637613
721278407902495,"Amparo subbarrio, Universidad barrio, San Juan Municipio, Puerto Rico",0,0.04974386
721278407904475,"Auxilio Mutuo subbarrio, Universidad barrio, San Juan Municipio, Puerto Rico",597,0.1525378
721278407936350,"Institución subbarrio, Universidad barrio, San Juan Municipio, Puerto Rico",353,0.3670616
721278407984771,"Valencia subbarrio, Universidad barrio, San Juan Municipio, Puerto Rico",837,0.0556269
721317754356650,"Norzagaray subbarrio, San Sebastián barrio-pueblo, San Sebastián Municipio, Puerto Rico",487,0.06397173
721317754384470,"Urréjola subbarrio, San Sebastián barrio-pueblo, San Sebastián Municipio, Puerto Rico",539,0.05093074
721538807864810,"Pueblo Norte subbarrio, Yauco barrio-pueblo, Yauco Municipio, Puerto Rico",1498,0.1926148
721538807865015,"Pueblo Sud subbarrio, Yauco barrio-pueblo, Yauco Municipio, Puerto Rico",325,0.1293658
