fips,name,population,area
3613710,"Harpursville Central School District, New York",5384,92.23146
3613740,"Harrison Central School District, New York",28363,17.44008
3613770,"Harrisville Central School District, New York",2059,196.8997
3613830,"Hartford Central School District, New York",2657,60.0951
3613950,"Hastings-on-Hudson Union Free School District, New York",8463,3.410681
3613980,"Hauppauge Union Free School District, New York",22668,12.56259
3614010,"Haverstraw-Stony Point Central School District (North Rockland), New York",47569,60.51463
3614130,"Hempstead Union Free School District, New York",43821,3.129491
3614190,"Hendrick Hudson Central School District, New York",15814,18.17732
3614220,"Herkimer Central School District, New York",9795,25.1347
3614250,"Hermon-DeKalb Central School District, New York",2596,99.69456
3614280,"Herricks Union Free School District, New York",23598,4.320259
3614310,"Heuvelton Central School District, New York",4252,113.6564
3614340,"Hicksville Union Free School District, New York",39991,6.514927
3614400,"Highland Central School District, New York",11722,43.49571
3614430,"Highland Falls Central School District, New York",12252,33.91399
3614460,"Hilton Central School District, New York",25682,70.43192
3614490,"Hinsdale Central School District, New York",2910,57.73044
3614550,"Holland Central School District, New York",6834,80.31461
3614580,"Holland Patent Central School District, New York",9877,121.3762
3614610,"Holley Central School District, New York",7327,56.44909
3614640,"Homer Central School District, New York",12051,164.7794
3614670,"Honeoye Central School District, New York",5729,88.91491
3614700,"Honeoye Falls-Lima Central School District, New York",13771,72.74407
3614730,"Hoosic Valley Central School District, New York",7128,73.54014
3614760,"Hoosick Falls Central School District, New York",7730,93.30901
3614820,"Hornell City School District, New York",10569,35.88082
3614850,"Horseheads Central School District, New York",26292,140.2726
3614880,"Sackets Harbor Central School District, New York",3296,109.6601
3614940,"Hudson City School District, New York",15613,67.14837
3614970,"Hudson Falls Central School District, New York",15023,52.90932
3615060,"Hunter-Tannersville Central School District, New York",3390,175.0414
3615090,"Huntington Union Free School District, New York",34621,11.64576
3615180,"Hyde Park Central School District, New York",32587,71.08877
3615210,"Kinderhook Central School District (Ichabod Crane), New York",13589,81.87721
3615270,"Indian Lake Central School District, New York",992,266.2097
3615300,"Indian River Central School District, New York",22331,257.4929
3615330,"Inlet Common School District, New York",134,66.37106
3615360,"Iroquois Central School District, New York",17957,79.68315
3615390,"West Irondequoit Central School District, New York",22818,7.291632
3615450,"Irvington Union Free School District, New York",8906,7.054528
3615480,"Island Park Union Free School District, New York",8435,1.853835
3615510,"Island Trees Union Free School District, New York",15806,2.079065
3615540,"Islip Union Free School District, New York",18205,10.74257
3615570,"Ithaca City School District, New York",66245,162.2
3615630,"Jamestown City School District, New York",30895,17.88526
3615720,"Jefferson Central School District, New York",1952,66.73541
3615780,"Brookhaven-Comsewogue Union Free School District, New York",23229,6.944719
3615810,"Jericho Union Free School District, New York",17729,12.06489
3615870,"Johnsburg Central School District, New York",2551,220.7339
3615900,"Johnson City Central School District, New York",17738,22.12643
3615980,"Johnstown City School District, New York",11106,45.61541
3615990,"Jordan-Elbridge Central School District, New York",8229,60.49076
3616080,"Katonah-Lewisboro Union Free School District, New York",18357,46.52692
3616140,"Keene Central School District, New York",993,156.6787
3616170,"AuSable Valley Central School District, New York",8450,309.5327
3616200,"Kendall Central School District, New York",4825,64.78335
3616230,"Kenmore-Tonawanda Union Free School District, New York",66112,18.62671
3616260,"Kings Park Central School District, New York",21968,33.22024
3616290,"Kingston City School District, New York",50593,97.58427
3616380,"La Fargeville Central School District, New York",2973,96.03262
3616410,"LaFayette Central School District, New York",4770,44.38944
3616440,"Lackawanna City School District, New York",17751,6.597127
3616470,"Lake George Central School District, New York",6747,60.37418
3616500,"Lake Placid Central School District, New York",5591,178.5092
3616530,"Lake Pleasant Central School District, New York",756,194.0995
3616560,"Evans-Brant Central School District (Lake Shore), New York",17815,66.85796
3616620,"Lakeland Central School District, New York",36268,28.79371
3616680,"Lancaster Central School District, New York",42926,33.88945
3616710,"Lansing Central School District, New York",7850,63.46011
3616740,"Lansingburgh Central School District, New York",16113,13.90914
3616800,"Laurens Central School District, New York",2610,54.9776
3616830,"Lawrence Union Free School District, New York",34893,20.49787
3616950,"Le Roy Central School District, New York",8024,49.66312
3616960,"North Warren Central School District, New York",4722,148.4637
3616980,"North Rose-Wolcott Central School District, New York",8631,132.0183
3617130,"Letchworth Central School District, New York",5532,135.9332
3617160,"Levittown Union Free School District, New York",45225,6.386805
3617190,"Lewiston-Porter Central School District, New York",18694,58.89696
3617220,"Liberty Central School District, New York",10008,90.08005
3617380,"Lindenhurst Union Free School District, New York",40605,6.068436
3617430,"Lisbon Central School District, New York",4326,91.58856
3617460,"Little Falls City School District, New York",6739,54.54475
3617520,"Liverpool Central School District, New York",49712,24.78495
3617580,"Livingston Manor Central School District, New York",3264,156.8585
3617640,"Livonia Central School District, New York",10202,82.67357
3617670,"Lockport City School District, New York",34829,33.51918
3617700,"Locust Valley Central School District, New York",15883,28.55131
3617730,"Long Beach City School District, New York",38934,29.15957
3617760,"Long Lake Central School District, New York",398,386.989
3617820,"Lowville Academy and Central School District, New York",8724,259.4633
3617880,"Lyme Central School District, New York",2166,102.8243
3617910,"Lynbrook Union Free School District, New York",16859,2.142039
3617940,"Lyncourt Union Free School District, New York",3686,1.30854
3617970,"Lyndonville Central School District, New York",4426,63.65357
3618030,"Lyons Central School District, New York",6443,57.16847
3618080,"Madison Central School District, New York",3063,55.55529
3618090,"Madrid-Waddington Central School District, New York",3973,126.8134
3618120,"Mahopac Central School District, New York",27658,30.92454
3618150,"Maine-Endwell Central School District, New York",14510,49.85075
3618180,"Malone Central School District, New York",19724,363.6702
3618210,"Malverne Union Free School District, New York",14918,2.243376
3618240,"Mamaroneck Union Free School District, New York",28581,13.648
3618270,"Manhasset Union Free School District, New York",17072,5.101954
3618330,"Fayetteville-Manlius Central School District, New York",25672,43.2968
3618450,"Marathon Central School District, New York",4612,105.8278
3618480,"Marcellus Central School District, New York",10196,60.75514
3618510,"Margaretville Central School District, New York",4010,168.3391
3618540,"Marion Central School District, New York",5933,42.19013
3618570,"Marlboro Central School District, New York",12629,37.23223
3618600,"Cheektowaga-Maryvale Union Free School District, New York",18120,5.280595
3618630,"Massapequa Union Free School District, New York",46810,30.83301
3618660,"Massena Central School District, New York",16530,134.3713
3618690,"William Floyd Union Free School District, New York",51097,30.88131
3618750,"Mayfield Central School District, New York",6087,53.05183
3618840,"McGraw Central School District, New York",3083,56.17801
3618900,"Mechanicville City School District, New York",10132,17.81922
3618960,"Medina Central School District, New York",10311,85.1133
3618990,"Menands Union Free School District, New York",3408,2.951533
3619170,"Mexico Central School District, New York",11890,130.2799
3619200,"Middle Country Central School District, New York",61880,15.57512
3619230,"Longwood Central School District, New York",71513,53.06184
3619260,"Middleburgh Central School District, New York",6036,172.8958
3619320,"Middletown City School District, New York",42291,28.25791
3619350,"Milford Central School District, New York",2813,58.80092
3619380,"Millbrook Central School District, New York",7484,79.37236
3619410,"Miller Place Union Free School District, New York",16141,26.35875
3619500,"Mineola Union Free School District, New York",24144,2.483382
3619530,"Minerva Central School District, New York",996,160.5882
3619560,"Minisink Valley Central School District, New York",23354,113.9498
3619650,"Monroe-Woodbury Central School District, New York",35768,84.75345
3619680,"Valley Central School District (Montgomery), New York",27645,80.16013
3619710,"Montauk Union Free School District, New York",3563,76.54101
3619740,"Monticello Central School District, New York",21141,195.8583
3619800,"Moravia Central School District, New York",7281,130.638
3619830,"Moriah Central School District, New York",4536,71.57578
3619860,"Morris Central School District, New York",2355,67.19208
3619890,"Morristown Central School District, New York",2851,78.91689
3619920,"Morrisville-Eaton Central School District, New York",6074,78.84522
3619950,"Bedford Central School District, New York",28231,52.53825
3620010,"Mount Morris Central School District, New York",5940,37.53079
3620040,"Mount Sinai Union Free School District, New York",11127,17.75261
3620100,"Mount Vernon School District, New York",67623,4.410146
3620160,"Mount Pleasant Central School District, New York",13190,9.901753
3620190,"Nanuet Union Free School District, New York",15206,5.12676
3620220,"Naples Central School District, New York",5096,117.9292
3620340,"Clarkstown Central School District, New York",49855,31.42758
3620370,"New Hartford Central School District, New York",16993,25.68716
3620430,"New Lebanon Central School District, New York",3834,79.13605
3620460,"New Paltz Central School District, New York",19834,82.6843
3620490,"New Rochelle City School District, New York",79367,13.14494
3620520,"New Suffolk Common School District, New York",353,3.139581
3620580,"New York City Department Of Education, New York",8379552,472.4296
3620610,"New York Mills Union Free School District, New York",5263,2.62472
3620640,"Newark Central School District, New York",14811,61.02453
3620670,"Newark Valley Central School District, New York",6984,143.8473
3620700,"Newburgh City School District, New York",66605,38.61295
3620730,"Newcomb Central School District, New York",344,233.1689
3620760,"Newfane Central School District, New York",10369,58.25894
3620790,"Newfield Central School District, New York",5289,61.01912
3620820,"Niagara Falls City School District, New York",47978,16.82767
3620850,"Niagara-Wheatfield Central School District, New York",27550,52.37
3620880,"Niskayuna Central School District, New York",23709,20.73663
3620910,"North Babylon Union Free School District, New York",30895,5.471923
3620970,"North Collins Central School District, New York",4285,57.36108
3621180,"North Salem Central School District, New York",7185,28.19567
3621210,"North Syracuse Central School District, New York",58766,64.61316
3621240,"North Tonawanda City School District, New York",30338,10.89459
3621250,"Northeastern Clinton Central School District, New York",8812,132.1307
3621260,"Northern Adirondack Central School District, New York",6022,372.145
3621270,"Northport-East Northport Union Free School District, New York",35619,52.47138
3621300,"Northville Central School District, New York",3368,150.2448
3621330,"Norwich City School District, New York",12495,107.6583
3621360,"Norwood-Norfolk Central School District, New York",6560,85.19595
3621450,"Dalton-Nunda Central School District (Keshequa), New York",4889,116.7859
3621480,"Nyack Union Free School District, New York",23461,12.54207
3621510,"Oakfield-Alabama Central School District, New York",5254,70.26778
3621540,"Fire Island Union Free School District, New York",424,168.2944
3621570,"Oceanside Union Free School District, New York",34953,15.34694
3621630,"Odessa-Montour Central School District, New York",5448,95.62555
3621660,"Ogdensburg City School District, New York",10686,24.33315
3621720,"Olean City School District, New York",14902,18.89384
3621780,"Oneonta City School District, New York",19948,49.25722
3621810,"Onondaga Central School District, New York",5406,34.07164
3621840,"Onteora Central School District, New York",15224,286.3629
3621900,"Orchard Park Central School District, New York",34081,49.51219
3621930,"Oysterponds Union Free School District, New York",2080,106.5074
3621960,"Oriskany Central School District, New York",4238,25.60676
3622020,"Ossining Union Free School District, New York",34773,17.17627
3622050,"Oswego City School District, New York",32023,68.72975
3622100,"Georgetown-South Otselic Central School District, New York",2472,117.2981
3622140,"South Seneca Central School District, New York",6976,130.9479
3622170,"Owego-Apalachin Central School District, New York",13953,97.75911
3622200,"Van Hornesville-Owen D. Young Central School District, New York",1727,66.33266
3622260,"Oxford Academy and Central School District, New York",5196,115.5163
3622290,"Oyster Bay-East Norwich Central School District, New York",12843,24.69089
3622380,"Palmyra-Macedon Central School District, New York",11469,48.40038
3622410,"Panama Central School District, New York",3469,60.05848
3622440,"Parishville-Hopkinton Central School District, New York",2650,219.7614
3622470,"Patchogue-Medford Union Free School District, New York",53408,20.31417
3622500,"Pavilion Central School District, New York",4464,77.29745
3622530,"Pawling Central School District, New York",8888,52.22866
3622560,"Pearl River Union Free School District, New York",15173,7.485741
3622650,"Peekskill City School District, New York",24111,5.57079
3622680,"Pelham Union Free School District, New York",12492,2.220955
3622710,"Penfield Central School District, New York",30027,25.94504
3622740,"Penn Yan Central School District, New York",15133,182.3767
3622770,"Perry Central School District, New York",6090,69.29202
3622830,"Peru Central School District, New York",13088,160.398
3622890,"Phelps-Clifton Springs Central School District, New York",10739,95.11957
3622920,"Phoenix Central School District, New York",11644,72.58618
3623010,"Pine Bush Central School District, New York",33197,108.085
3623040,"Pine Plains Central School District, New York",8816,141.5402
3623070,"Pine Valley Central School District (South Dayton), New York",4092,115.7469
3623130,"Piseco Common School District, New York",142,269.23
3623160,"Pittsford Central School District, New York",33216,31.77021
3623190,"Plainedge Union Free School District, New York",19749,2.785406
3623220,"Plainview-Old Bethpage Central School District, New York",29144,8.152987
3623280,"Plattsburgh City School District, New York",19343,6.594089
3623310,"Pleasantville Union Free School District, New York",8075,2.450342
3623340,"Pocantico Hills Central School District, New York",4413,8.539776
3623370,"Poland Central School District, New York",4016,479.0714
3623430,"Port Byron Central School District, New York",6320,73.54077
3623460,"Port Chester-Rye Union Free School District, New York",32172,3.094611
3623490,"Port Jefferson Union Free School District, New York",8073,30.48682
3623520,"Port Jervis City School District, New York",16921,105.1057
3623580,"Port Washington Union Free School District, New York",31282,20.93655
3623640,"Portville Central School District, New York",4721,72.80786
3623670,"Potsdam Central School District, New York",15037,95.40478
3623760,"Poughkeepsie City School District, New York",30341,5.717944
3623790,"Prattsburgh Central School District, New York",2715,85.70672
3623880,"Pulaski Central School District, New York",5772,64.99312
3623970,"Putnam Central School District, New York",575,36.63379
3624000,"Putnam Valley Central School District, New York",10507,30.66298
3624030,"Queensbury Union Free School District, New York",21986,38.19798
3624060,"Quogue Union Free School District, New York",616,17.23309
3624090,"Randolph Central School District, New York",6024,261.6927
3624120,"Raquette Lake Union Free School District, New York",44,89.20906
3624150,"Ravena-Coeymans-Selkirk Central School District, New York",14028,88.97403
3624210,"Red Creek Central School District, New York",5595,81.49659
3624240,"Red Hook Central School District, New York",13915,65.44331
3624270,"Manchester-Shortsville Central School District, New York",6134,34.3241
3624360,"Remsen Central School District, New York",2775,93.01699
3624420,"Remsenburg-Speonk Union Free School District, New York",1345,19.02451
3624450,"Rensselaer City School District, New York",9223,3.512924
3624480,"Rhinebeck Central School District, New York",9564,61.89881
3624570,"Richfield Springs Central School District, New York",3911,90.95103
3624630,"Blind Brook-Rye Union Free School District, New York",6592,2.756029
3624660,"Ripley Central School District, New York",2103,29.90488
3624690,"Riverhead Central School District, New York",39714,227.6885
3624750,"Rochester City School District, New York",206357,37.17199
3624780,"Rockville Centre Union Free School District, New York",22380,2.967516
3624840,"Rocky Point Union Free School District, New York",16704,41.81343
3624900,"Rome City School District, New York",37669,100.2316
3624930,"Romulus Central School District, New York",5483,88.62573
3624960,"Rondout Valley Central School District, New York",16590,152.6028
3624990,"Roosevelt Union Free School District, New York",18729,1.848293
3625020,"Roscoe Central School District, New York",2349,108.0176
3625050,"Roslyn Union Free School District, New York",18738,5.599166
3625110,"Roxbury Central School District, New York",2032,84.3461
3625140,"Royalton-Hartland Central School District, New York",9267,80.07168
3625170,"Rush-Henrietta Central School District, New York",52706,63.8791
3625260,"Rye City School District, New York",14872,18.7093
3625290,"Rye Neck Union Free School District, New York",8631,2.797691
3625320,"Florida Union Free School District, New York",4616,21.21984
3625350,"Sachem Central School District, New York",82541,24.48122
3625380,"Sag Harbor Union Free School District, New York",6973,24.99532
3625410,"Sagaponack Common School District, New York",241,14.59984
3625440,"Salamanca City School District, New York",7139,66.52608
3625470,"Salem Central School District, New York",4067,81.71876
3625500,"Salmon River Central School District, New York",8042,128.184
3625650,"Sandy Creek Central School District, New York",5437,204.0021
3625740,"Saranac Lake Central School District, New York",13403,685.023
3625770,"Saratoga Springs City School District, New York",50811,112.4541
3625800,"Saugerties Central School District, New York",20080,75.76093
3625920,"Sayville Union Free School District, New York",18203,10.03714
3625950,"Scarsdale Union Free School District, New York",18935,7.148648
3625980,"Schalmont Central School District, New York",15026,79.29023
3626010,"Schenectady City School District, New York",65336,10.97724
3626070,"Schodack Central School District, New York",6145,33.72142
3626100,"Schoharie Central School District, New York",6778,79.57967
3626130,"Schroon Lake Central School District, New York",2069,325.6431
3626160,"Schuylerville Central School District, New York",10269,77.81582
3626190,"Scio Central School District, New York",2093,59.81769
3626310,"Scotia-Glenville Central School District, New York",19236,36.37443
3626370,"North Shore Central School District, New York",16110,9.151536
3626400,"Seaford Union Free School District, New York",16067,13.71585
3626430,"Seneca Falls Central School District, New York",9586,58.78464
3626580,"Sharon Springs Central School District, New York",2140,51.80868
3626640,"Shelter Island Union Free School District, New York",2743,28.72256
3626670,"Shenendehowa Central School District, New York",65719,75.6608
3626700,"Sherburne-Earlville Central School District, New York",8603,156.3722
3626730,"Sherman Central School District, New York",2243,103.6475
3626760,"Sherrill City School District, New York",12520,107.8094
3626840,"Shoreham-Wading River Central School District, New York",12692,37.26357
3626850,"Sidney Central School District, New York",6898,87.4905
3626880,"Silver Creek Central School District, New York",5712,33.36601
3626940,"Skaneateles Central School District, New York",8995,77.34437
3627000,"Cheektowaga-Sloan Union Free School District, New York",10871,3.082655
3627060,"Smithtown Central School District, New York",56629,61.94704
3627120,"Sodus Central School District, New York",7050,64.44175
3627150,"Solvay Union Free School District, New York",9529,9.295305
3627180,"Somers Central School District, New York",20955,31.07746
3627210,"South Colonie Central School District, New York",37563,21.7334
3627240,"South Glens Falls Central School District, New York",20796,66.28472
3627300,"South Huntington Union Free School District, New York",40902,11.06412
3627330,"South Kortright Central School District, New York",2363,100.2931
3627360,"South Lewis Central School District, New York",6831,369.5451
3627450,"South Orangetown Central School District, New York",21093,19.00089
3627540,"Southampton Union Free School District, New York",10510,71.12495
3627570,"Southern Cayuga Central School District, New York",5875,163.6859
3627620,"Southold Union Free School District, New York",6626,97.69738
3627660,"Southwestern Central School District at Jamestown, New York",9489,43.25458
3627750,"Spencer-Van Etten Central School District, New York",6375,145.5468
3627780,"Spencerport Central School District, New York",24144,36.74741
3627810,"East Ramapo Central School District (Spring Valley), New York",124172,35.36395
3627900,"Springs Union Free School District, New York",7246,37.56812
3627960,"Brasher Falls Central School District, New York",4905,171.3077
3627990,"St. Regis Falls Central School District, New York",1885,277.8492
3628020,"Stamford Central School District, New York",2752,49.29535
3628050,"Starpoint Central School District, New York",17388,69.65501
3628110,"Stillwater Central School District, New York",7716,52.22685
3628140,"Stockbridge Valley Central School District, New York",2707,43.83728
3628200,"Three Village Central School District, New York",43939,38.92568
3628320,"Suffern Central School District, New York",28684,42.11242
3628380,"Susquehanna Valley Central School District, New York",10151,62.3704
3628500,"Sweet Home Central School District, New York",38064,13.98167
3628560,"Syosset Central School District, New York",34954,13.63971
3628590,"Syracuse City School District, New York",142553,25.6411
3628620,"Taconic Hills Central School District, New York",10601,200.9648
3628650,"Union Free School District of the Tarrytowns, New York",20940,10.17029
3628680,"Ticonderoga Central School District, New York",5523,162.2087
3628710,"Tioga Central School District, New York",4929,93.42368
3628740,"Tonawanda City School District, New York",14790,4.091252
3628800,"Town of Webb Union Free School District, New York",1538,492.9348
3628890,"Tri-Valley Central School District, New York",6292,195.8766
3628950,"Troy City School District, New York",40688,10.69533
3628980,"Trumansburg Central School District, New York",6992,82.98902
3629040,"Tuckahoe Union Free School District, New York",7502,1.19513
3629070,"Tuckahoe Common School District, New York",2273,12.48783
3629130,"Tully Central School District, New York",5829,79.95877
3629160,"Tupper Lake Central School District, New York",5973,293.7802
3629190,"Tuxedo Union Free School District, New York",2960,25.2206
3629240,"Otego-Unadilla Central School District, New York",6494,94.45331
3629250,"Union Springs Central School District, New York",6262,80.03015
3629280,"Uniondale Union Free School District, New York",44732,6.651983
3629370,"Utica City School District, New York",59984,16.97789
3629400,"Valhalla Union Free School District, New York",10588,5.300844
3629610,"Vestal Central School District, New York",32021,52.42803
3629640,"Victor Central School District, New York",25734,58.49179
3629670,"Voorheesville Central School District, New York",7580,36.85641
3629760,"Wainscott Common School District, New York",363,10.19861
3629790,"Wallkill Central School District, New York",20687,82.47706
3629820,"Walton Central School District, New York",6149,169.4434
3629850,"Wantagh Union Free School District, New York",16594,9.164775
3629880,"Wappingers Central School District, New York",72227,94.62698
3629910,"Warrensburg Central School District, New York",5439,172.5807
3629940,"Warsaw Central School District, New York",5878,76.80625
3629970,"Warwick Valley Central School District, New York",24431,76.45127
3630030,"Washingtonville Central School District, New York",24514,56.78368
3630060,"Waterford-Halfmoon Union Free School District, New York",6234,7.37697
3630120,"Watertown City School District, New York",28622,29.3114
3630160,"Waterville Central School District, New York",5730,74.06877
3630210,"Watervliet City School District, New York",11235,2.05473
3630240,"Watkins Glen Central School District, New York",8252,142.3846
3630270,"Waverly Central School District, New York",9570,86.39375
3630330,"Wayne Central School District, New York",14891,64.32227
3630360,"Webster Central School District, New York",59655,53.08928
3630390,"Northeast Central School District, New York",6597,84.42326
3630420,"Weedsport Central School District, New York",5738,43.11298
3630450,"Wells Central School District, New York",1231,272.4713
3630480,"Wellsville Central School District, New York",8813,104.9371
3630540,"West Babylon Union Free School District, New York",26971,5.782241
3630600,"West Canada Valley Central School District, New York",4624,112.0386
3630630,"West Genesee Central School District, New York",30222,40.02006
3630660,"West Hempstead Union Free School District, New York",17721,2.61878
3630690,"West Islip Union Free School District, New York",27067,8.59971
3630780,"West Seneca Central School District, New York",53179,23.35256
3630900,"West Valley Central School District, New York",2046,64.28578
3630930,"Mount Markham Central School District, New York",6853,139.4755
3630960,"Westbury Union Free School District, New York",27692,5.414642
3630990,"Westfield Central School District, New York",4743,41.95039
3631020,"Westhampton Beach Union Free School District, New York",5502,33.40966
3631050,"Westmoreland Central School District, New York",6539,42.81896
3631170,"Wheatland-Chili Central School District, New York",5367,35.93646
3631200,"Wheelerville Union Free School District, New York",1192,56.59292
3631260,"White Plains City School District, New York",58171,9.859796
3631290,"Whitehall Central School District, New York",4771,124.9856
3631320,"Whitesboro Central School District, New York",25541,64.06725
3631350,"Whitesville Central School District, New York",911,48.41482
3631380,"Whitney Point Central School District, New York",8767,141.1751
3631410,"North Greenbush Common School District (Williams), New York",1738,2.823775
3631440,"Williamson Central School District, New York",6749,37.01858
3631470,"Williamsville Central School District, New York",73018,41.19707
3631500,"Willsboro Central School District, New York",2472,107.6216
3631560,"Wilson Central School District, New York",7921,70.7033
3631590,"Windham-Ashland-Jewett Central School District, New York",3135,96.36449
3631710,"Hewlett-Woodmere Union Free School District, New York",19675,3.77742
3631740,"Worcester Central School District, New York",2192,61.26823
3631800,"Wyandanch Union Free School District, New York",11436,3.317555
3631830,"Wynantskill Union Free School District, New York",3066,2.990305
3631860,"Wyoming Central School District, New York",1622,47.29962
3631920,"Yonkers City School District, New York",200183,20.26459
3631950,"York Central School District, New York",5232,67.22307
3631980,"Yorktown Central School District, New York",20279,29.11541
3632010,"Cuba-Rushford Central School District, New York",6166,158.0828
3699997,"School District Not Defined, New York",822,905.7247
3699999,"Remainder of New York, New York",256392,
3700011,"Cumberland County Schools, North Carolina",309166,590.1594
3700012,"Pitt County Schools, North Carolina",179961,655.5505
3700013,"Camp Lejeune Schools, North Carolina",34104,160.3819
3700014,"Fort Bragg Schools, North Carolina",25423,208.2192
3700030,"Alamance-Burlington Schools, North Carolina",166144,434.2401
3700090,"Alexander County Schools, North Carolina",37271,263.6322
3700120,"Alleghany County Schools, North Carolina",11085,236.2588
3700180,"Anson County Schools, North Carolina",24430,537.0995
3700210,"Ashe County Schools, North Carolina",27009,429.3772
3700240,"Asheboro City Schools, North Carolina",29925,34.68584
3700270,"Asheville City Schools, North Carolina",41678,22.27741
3700300,"Avery County Schools, North Carolina",17510,247.5098
3700330,"Beaufort County Schools, North Carolina",47160,959.26
3700360,"Bertie County Schools, North Carolina",19081,741.3082
3700390,"Bladen County Schools, North Carolina",33209,841.8981
3700420,"Brunswick County Schools, North Carolina",137303,1028.608
3700450,"Buncombe County Schools, North Carolina",217898,637.6722
3700480,"Burke County Schools, North Carolina",90148,514.2366
3700530,"Cabarrus County Schools, North Carolina",188163,350.8137
3700580,"Caldwell County Schools, North Carolina",82056,474.6111
3700600,"Camden County Schools, North Carolina",10654,310.2569
3700630,"Carteret County Schools, North Carolina",69301,1330.412
3700660,"Caswell County Schools, North Carolina",22619,428.7033
3700690,"Catawba County Schools, North Carolina",107689,367.9681
3700720,"Chapel Hill-Carrboro Schools, North Carolina",91340,62.43012
3700750,"Chatham County Schools, North Carolina",72853,708.9311
3700780,"Cherokee County Schools, North Carolina",28413,466.6659
3700840,"Edenton-Chowan Schools, North Carolina",13995,233.6482
3700870,"Clay County Schools, North Carolina",11150,220.7818
3700900,"Cleveland County Schools, North Carolina",97765,468.1791
3700930,"Clinton City Schools, North Carolina",16156,73.39849
3700960,"Columbus County Schools, North Carolina",42327,845.7133
3701080,"Currituck County Schools, North Carolina",27210,526.4271
3701110,"Dare County Schools, North Carolina",36698,1212.377
3701140,"Davidson County Schools, North Carolina",131429,541.9561
3701170,"Davie County Schools, North Carolina",42543,266.5993
3701200,"Duplin County Schools, North Carolina",58965,820.2176
3701260,"Durham Public Schools, North Carolina",317665,297.8625
3701320,"Edgecombe County Schools, North Carolina",42345,502.6638
3701380,"Elkin City Schools, North Carolina",5927,26.41003
3701500,"Forsyth County Schools, North Carolina",378499,412.3521
3701530,"Franklin County Schools, North Carolina",68027,494.5721
3701620,"Gaston County Schools, North Carolina",222119,363.6846
3701680,"Gates County Schools, North Carolina",11519,345.7444
3701770,"Graham County Schools, North Carolina",8501,301.6411
3701800,"Granville County Schools, North Carolina",59823,537.5909
3701830,"Greene County Schools, North Carolina",20987,267.2091
3701920,"Guilford County Schools, North Carolina",532956,657.6359
3701950,"Halifax County Schools, North Carolina",30071,637.331
3702010,"Harnett County Schools, North Carolina",134328,601.2246
3702040,"Haywood County Schools, North Carolina",61862,554.319
3702100,"Henderson County Schools, North Carolina",116298,375.085
3702160,"Hertford County Schools, North Carolina",23752,360.3981
3702190,"Hickory City Schools, North Carolina",32016,27.22258
3702250,"Hoke County Schools, North Carolina",54563,251.7769
3702280,"Hyde County Schools, North Carolina",5089,1441.493
3702310,"Iredell-Statesville Schools, North Carolina",149939,561.3957
3702340,"Jackson County Schools, North Carolina",40035,464.4564
3702370,"Johnston County Schools, North Carolina",203308,795.6439
3702400,"Jones County Schools, North Carolina",9453,473.6967
3702430,"Kannapolis City Schools, North Carolina",32740,18.63799
3702560,"Lee County Schools, North Carolina",61083,259.203
3702610,"Lenoir County Schools, North Carolina",56350,401.3649
3702640,"Lexington City Schools, North Carolina",20099,18.6696
3702680,"Lincoln County Schools, North Carolina",84580,304.8624
3702760,"Macon County Schools, North Carolina",35172,519.6738
3702820,"Madison County Schools, North Carolina",21608,451.4841
3702880,"Martin County Schools, North Carolina",22644,456.7006
3702940,"McDowell County Schools, North Carolina",45402,445.3513
3702970,"Charlotte-Mecklenburg Schools, North Carolina",1095170,546.0796
3703000,"Mitchell County Schools, North Carolina",14959,221.8807
3703060,"Montgomery County Schools, North Carolina",27223,501.5322
3703090,"Moore County Schools, North Carolina",99263,705.6774
3703120,"Mooresville City Schools, North Carolina",28914,35.99694
3703210,"Mount Airy City Schools, North Carolina",10350,17.16733
3703270,"Nash-Rocky Mount Schools, North Carolina",104011,547.0313
3703310,"Craven County Schools, North Carolina",102290,773.2825
3703330,"New Hanover County Schools, North Carolina",231448,328.8592
3703360,"Newton-Conover City Schools, North Carolina",18802,20.83289
3703420,"Northampton County Schools, North Carolina",19672,550.5523
3703450,"Onslow County Schools, North Carolina",164273,744.8116
3703480,"Orange County Schools, North Carolina",55014,338.5296
3703510,"Pamlico County Schools, North Carolina",12673,561.627
3703540,"Pasquotank County Schools, North Carolina",39775,289.3301
3703570,"Pender County Schools, North Carolina",61891,892.0184
3703600,"Perquimans County Schools, North Carolina",13513,328.9317
3703630,"Person County Schools, North Carolina",39561,404.3881
3703720,"Polk County Schools, North Carolina",20682,238.4453
3703780,"Randolph County Schools, North Carolina",113535,755.2777
3703870,"Richmond County Schools, North Carolina",44759,479.7029
3703900,"Roanoke Rapids City Schools, North Carolina",13163,6.871511
3703930,"Robeson County Schools, North Carolina",131656,831.1081
3703990,"Rockingham County Schools, North Carolina",91051,572.76
3704050,"Rowan-Salisbury Schools, North Carolina",131680,518.4289
3704080,"Rutherford County Schools, North Carolina",66741,567.2493
3704140,"Sampson County Schools, North Carolina",47128,830.8091
3704200,"Scotland County Schools, North Carolina",34921,320.6239
3704320,"Stanly County Schools, North Carolina",62050,404.8038
3704380,"Stokes County Schools, North Carolina",45688,456.132
3704410,"Surry County Schools, North Carolina",55627,493.0794
3704440,"Swain County Schools, North Carolina",10059,501.7516
3704500,"Thomasville City Schools, North Carolina",15309,7.073246
